unit_id,var_id,year,val,diff,rate,mean,gmean,c_diff,c_rate,cires_rate,cires_period
040410705043,72305,2021,11349,-67,-0.0058689558514366,-0.0030193079284500,-0.0030211505104571,-173,-0.015014754382919632,1,0
040410706033,72305,2000,8544,-32,-0.0037313432835821,-0.0089982037005501,-0.0090424999618737,-397,-0.044402192148529245,0,0
040410706033,72305,2001,8531,-13,-0.0015215355805243,-0.0086538138028982,-0.0087003500362840,-381,-0.04275134649910233,0,0
040410706033,72305,2002,8505,-26,-0.0030477083577541,-0.0080515062823484,-0.0081003696815047,-353,-0.03985098216301648,0,0
040410706033,72305,2003,8434,-71,-0.0083480305702528,-0.0088405524505873,-0.0088877344142766,-385,-0.043655743281551196,0,0
040410706033,72305,2004,8351,-83,-0.0098411192791084,-0.0052979474142443,-0.0053031508143908,-225,-0.02623600746268657,0,0
040410706033,72305,2005,8335,-16,-0.0019159382109927,-0.0049348663997265,-0.0049409065678534,-209,-0.024461610486891387,1,0
040410706033,72305,2006,8236,-99,-0.0118776244751050,-0.0070060841786426,-0.0070136485077334,-295,-0.0345797679052866,0,0
040410706033,72305,2007,8211,-25,-0.0030354541039339,-0.0070036333278786,-0.0070112074186131,-294,-0.0345679012345679,0,0
040410706033,72305,2008,8184,-27,-0.0032882718304713,-0.0059916815799223,-0.0059999532913878,-250,-0.029641925539483045,0,0
040410706033,72305,2009,8167,-17,-0.0020772238514174,-0.0044389024943841,-0.0044460166341042,-184,-0.022033289426415997,1,0
040410706033,72305,2010,8408,241,0.0295089996326681,0.0018460850743481,0.0017455451678126,73,0.008758248350329933,3,4
040410706033,72305,2011,8348,-60,-0.0071360608943863,0.0027943977904918,0.0027050921869176,112,0.013598834385624089,3,4
040410706033,72305,2012,8270,-78,-0.0093435553425970,0.0015327775427592,0.0014329838032829,59,0.007185482888807697,2,4
040410706033,72305,2013,8237,-33,-0.0039903264812576,0.0013923666126020,0.0012918680054486,53,0.006476050830889541,2,4
040410706033,72305,2014,8179,-58,-0.0070413985674396,0.0003995316693975,0.0002936929946848,12,0.0014693277825394882,2,2
040410706033,72305,2015,8125,-54,-0.0066022741166402,-0.0068227230804641,-0.0068241898101421,-283,-0.033658420551855375,0,0
040410706033,72305,2016,8074,-51,-0.0062769230769231,-0.0066508955169715,-0.0066523677350893,-274,-0.032822232870148536,0,0
040410706033,72305,2017,8006,-68,-0.0084220956155561,-0.0064666035715633,-0.0064676438633369,-264,-0.031922611850060456,0,0
040410706033,72305,2018,7942,-64,-0.0079940044966275,-0.0072673391746373,-0.0072676752394101,-295,-0.03581400995508073,0,0
040410706033,72305,2019,7839,-103,-0.0129690254343994,-0.0084528645480293,-0.0084557708626607,-340,-0.04156987406773444,0,0
040410706033,72305,2020,7778,-61,-0.0077816047965302,-0.0086887306840073,-0.0086913087918515,-347,-0.04270769230769231,0,0
040410706033,72305,2021,7713,-65,-0.0083569040884546,-0.0091047268863136,-0.0091066421573078,-361,-0.04471141937081992,0,0
040410706043,72305,2000,5006,8,0.0016006402561024,-0.0067624739844150,-0.0068102768893984,-174,-0.03359073359073359,0,0
040410706043,72305,2001,5011,5,0.0009988014382741,-0.0057132928473393,-0.0057659947707572,-147,-0.02849941837921675,0,0
040410706043,72305,2002,4937,-74,-0.0147675114747555,-0.0079300754835079,-0.0079880543130892,-202,-0.03930725822144386,0,0
040410706043,72305,2003,4942,5,0.0010127607859024,-0.0073772606293047,-0.0074393007171453,-188,-0.036647173489278755,0,0
040410706043,72305,2004,4947,5,0.0010117361392149,-0.0020287145710524,-0.0020491975553745,-51,-0.01020408163265306,1,0
040410706043,72305,2005,4933,-14,-0.0028299979785729,-0.0029148422179874,-0.0029336625290507,-73,-0.014582500998801439,1,0
040410706043,72305,2006,4912,-21,-0.0042570443948915,-0.0039660113846205,-0.0039829081238434,-99,-0.019756535621632407,1,0
040410706043,72305,2007,4875,-37,-0.0075325732899023,-0.0025190237476499,-0.0025243593979578,-62,-0.012558233745189386,1,0
040410706043,72305,2008,4872,-3,-0.0006153846153846,-0.0028446528279073,-0.0028490491660255,-70,-0.014164305949008499,1,0
040410706043,72305,2009,4863,-9,-0.0018472906403941,-0.0034164581838291,-0.0034193009951478,-84,-0.016979987871437233,1,0
