unit_id,var_id,year,val,diff,rate,mean,gmean,c_diff,c_rate
061813608011,72305,2006,14267,-30,-0.0020983423095754,-0.0009585008913349,-0.0009784070736573,-70,-0.0048824719257864
061813608011,72305,2007,14176,-91,-0.0063783556458961,-0.0010065790791736,-0.0010267395320797,-73,-0.0051231665380027
061813608011,72305,2008,14166,-10,-0.0007054176072235,0.0004524496879634,0.0004382432376964,31,0.0021931376016979
061813608011,72305,2009,14155,-11,-0.0007765071297473,-0.0000424343343780,-0.0000565075511824,-4,-0.0002825058266827
061813608011,72305,2010,14538,383,0.0270575768279760,0.0034197908271067,0.0033488320538149,241,0.0168566832202560
061813608011,72305,2011,14507,-31,-0.0021323428256982,0.0034129907238822,0.0033419947381685,240,0.0168220368682975
061813608011,72305,2012,14448,-59,-0.0040670021368994,0.0038752614256815,0.0038083539832769,272,0.0191873589164786
061813608011,72305,2013,14363,-85,-0.0058831672203765,0.0028397115030509,0.0027659638625754,197,0.0139065367782013
061813608011,72305,2014,14252,-111,-0.0077281904894521,0.0014493748311100,0.0013667990555222,97,0.0068527022253621
061813608011,72305,2015,14122,-130,-0.0091215268032557,-0.0057864458951364,-0.0057895845790782,-416,-0.0286146650158206
061813608011,72305,2016,14001,-121,-0.0085681914742954,-0.0070736156248558,-0.0070753581419147,-506,-0.0348797132418832
061813608011,72305,2017,13990,-11,-0.0007856581672738,-0.0064173468309307,-0.0064219322821623,-458,-0.0316998892580288
061813608011,72305,2018,13891,-99,-0.0070764832022873,-0.0066560100273129,-0.0066605807490727,-472,-0.0328622154146070
061813608011,72305,2019,13799,-92,-0.0066229933050176,-0.0064349705904260,-0.0064394020084436,-453,-0.0317850126298063
061813608011,72305,2020,13585,-214,-0.0155083701717516,-0.0077123392641252,-0.0077235434087911,-537,-0.0380257753859227
061813608011,72305,2021,13390,-195,-0.0143540669856459,-0.0088695143663953,-0.0088844174237779,-611,-0.0436397400185701
061813608053,72305,1995,21574,,,,,,
061813608053,72305,1996,21655,81,0.0037545193288217,,,,
061813608053,72305,1997,21832,177,0.0081736319556684,,,,
061813608053,72305,1998,21965,133,0.0060919750824478,,,,
061813608053,72305,1999,21488,-477,-0.0217163669474163,,,,
061813608053,72305,2000,21535,47,0.0021872673119881,-0.0003017946536981,-0.0003618080211188,-39,-0.0018077315286919
061813608053,72305,2001,21559,24,0.0011144648247040,-0.0008298055545216,-0.0008882076879669,-96,-0.0044331563149388
061813608053,72305,2002,21589,30,0.0013915302193979,-0.0021862259017757,-0.0022360678056870,-243,-0.0111304507145475
061813608053,72305,2003,21600,11,0.0005095187363935,-0.0033027171709866,-0.0033457828999811,-365,-0.0166173457773731
061813608053,72305,2004,21549,-51,-0.0023611111111111,0.0005683339962745,0.0005671151449997,61,0.0028387937453462
061813608053,72305,2005,21322,-227,-0.0105341315142234,-0.0019759457689678,-0.0019860481867147,-213,-0.0098908753192477
061813608053,72305,2006,21299,-23,-0.0010786980583435,-0.0024145783455773,-0.0024237059740138,-260,-0.0120599285681154
061813608053,72305,2007,21283,-16,-0.0007512089769473,-0.0028431261848463,-0.0028509869425093,-306,-0.0141738848487656
061813608053,72305,2008,21227,-56,-0.0026312080063901,-0.0034712715334031,-0.0034778100459698,-373,-0.0172685185185185
061813608053,72305,2009,21231,4,0.0001884392518962,-0.0029613614608016,-0.0029689906039381,-318,-0.0147570652930530
061813608053,72305,2010,21836,605,0.0284960670717347,0.0048446782563900,0.0047754825224338,514,0.0241065566081981
061813608053,72305,2011,21840,4,0.0001831837332845,0.0050970546147156,0.0050292097575486,541,0.0254002535330297
061813608053,72305,2012,21740,-100,-0.0045787545787546,0.0043315454943541,0.0042580899544720,457,0.0214725367664333
061813608053,72305,2013,21730,-10,-0.0004599816007360,0.0047657907754850,0.0046949545248844,503,0.0236962359259434
061813608053,72305,2014,21728,-2,-0.0000920386562356,0.0047096951938586,0.0046385998736331,497,0.0234091658424003
061813608053,72305,2015,21654,-74,-0.0034057437407953,-0.0016706669686474,-0.0016725575202414,-182,-0.0083348598644440
061813608053,72305,2016,21662,8,0.0003694467534867,-0.0016334143646070,-0.0016353768042802,-178,-0.0081501831501832
061813608053,72305,2017,21629,-33,-0.0015234050410858,-0.0010223444570732,-0.0010232510975718,-111,-0.0051057957681693
061813608053,72305,2018,21613,-16,-0.0007397475611448,-0.0010782976491550,-0.0010791790203459,-117,-0.0053842613897837
061813608053,72305,2019,21579,-34,-0.0015731272845047,-0.0013745153748088,-0.0013752797993671,-149,-0.0068575110456554
