unit_id,var_id,year,val,population,rate
020811303012,1365234,2012,-17,4573,-3.7174721189591073
020811303012,1365234,2013,-25,4543,-5.5029716046665200
020811303012,1365234,2014,-36,4495,-8.0088987764182420
020811303012,1365234,2015,0,4465,0.0000000000000000
020811303012,1365234,2016,-14,4440,-3.1531531531531529
020811303012,1365234,2017,-23,4427,-5.1953919132595434
020811303012,1365234,2018,-37,4401,-8.4071801863212912
020811303012,1365234,2019,-48,4344,-11.0497237569060758
020811303012,1365234,2020,-13,4281,-3.0366736743751463
020811303012,1365234,2021,-15,4210,-3.5629453681710213
020811303023,1365234,1995,-59,26036,-2.2660931018589645
020811303023,1365234,1996,-37,26150,-1.4149139579349903
020811303023,1365234,1997,-36,26118,-1.3783597518952446
020811303023,1365234,1998,-121,25980,-4.6574287913779830
020811303023,1365234,1999,-27,24863,-1.0859510115432571
020811303023,1365234,2000,-64,24778,-2.5829364759060454
020811303023,1365234,2001,-7,24936,-0.2807186397176772
020811303023,1365234,2002,-5,24914,-0.2006903748896203
020811303023,1365234,2003,-30,24811,-1.2091411067671598
020811303023,1365234,2004,-29,24711,-1.1735664279066003
020811303023,1365234,2005,27,24796,1.0888853040813036
020811303023,1365234,2006,-41,24771,-1.6551612773000686
020811303023,1365234,2007,-36,24766,-1.4536057498182993
020811303023,1365234,2008,21,24810,0.8464328899637242
020811303023,1365234,2009,-32,24886,-1.2858635377320582
020811303023,1365234,2010,-34,25240,-1.3470681458003169
020811303023,1365234,2011,-83,25205,-3.2929974211465978
020811303023,1365234,2012,-89,25175,-3.5352532274081430
020811303023,1365234,2013,-80,25155,-3.1802822500496917
020811303023,1365234,2014,-61,25131,-2.4272810473120847
020811303023,1365234,2015,0,25113,0.0000000000000000
020811303023,1365234,2016,-100,25101,-3.9839050237042350
020811303023,1365234,2017,-15,25148,-0.5964689040878002
020811303023,1365234,2018,-77,25039,-3.0752026838132513
020811303023,1365234,2019,-121,24815,-4.8760830143058635
020811303023,1365234,2020,-63,24657,-2.5550553595327901
020811303023,1365234,2021,-53,24462,-2.1666257869348375
020811303032,1365234,1995,-42,6070,-6.9192751235584842
020811303032,1365234,1996,-9,6091,-1.4775898867181085
020811303032,1365234,1997,-13,6044,-2.1508934480476505
020811303032,1365234,1998,12,6090,1.9704433497536946
020811303032,1365234,1999,-42,5853,-7.1758072783188114
020811303032,1365234,2000,-23,5823,-3.9498540271337794
020811303032,1365234,2001,-48,5798,-8.2787167988961716
020811303032,1365234,2002,-21,5777,-3.6351047256361433
020811303032,1365234,2003,-35,5753,-6.0837823744133495
020811303032,1365234,2004,-18,5702,-3.1567870922483339
020811303032,1365234,2005,-24,5684,-4.2223786066150595
020811303032,1365234,2006,-43,5646,-7.6160113354587322
020811303032,1365234,2007,-52,5614,-9.2625578909868196
020811303032,1365234,2008,-36,5573,-6.4597164902207069
020811303032,1365234,2009,-30,5547,-5.4083288263926450
020811303032,1365234,2010,-12,5642,-2.1269053527118040
020811303032,1365234,2011,-12,5644,-2.1261516654854713
020811303032,1365234,2012,1,5719,0.1748557440111908
020811303032,1365234,2013,-26,5694,-4.5662100456621006
020811303032,1365234,2014,-29,5729,-5.0619654389945890
020811303032,1365234,2015,0,5742,0.0000000000000000
020811303032,1365234,2016,-40,5708,-7.0077084793272597
020811303032,1365234,2017,-2,5662,-0.3532320734722713
020811303032,1365234,2018,-17,5632,-3.0184659090909092
020811303032,1365234,2019,-11,5627,-1.9548604940465613
020811303032,1365234,2020,16,5562,2.8766630708378278
020811303032,1365234,2021,-5,5497,-0.9095870474804439
020811303042,1365234,1995,-49,4139,-11.8386083595071270
020811303042,1365234,1996,-20,4136,-4.8355899419729207
020811303042,1365234,1997,-4,4152,-0.9633911368015414
020811303042,1365234,1998,-3,4171,-0.7192519779429393
020811303042,1365234,1999,-21,4121,-5.0958505217180292
020811303042,1365234,2000,1,4107,0.2434867299732164
020811303042,1365234,2001,6,4095,1.4652014652014653
020811303042,1365234,2002,0,4115,0.0000000000000000
020811303042,1365234,2003,-18,4135,-4.3530834340991538
020811303042,1365234,2004,5,4173,1.1981787682722262
020811303042,1365234,2005,18,4206,4.2796005706134093
020811303042,1365234,2006,-9,4189,-2.1484841250895204
020811303042,1365234,2007,0,4204,0.0000000000000000
020811303042,1365234,2008,-14,4186,-3.3444816053511706
020811303042,1365234,2009,-16,4171,-3.8360105490290097
020811303042,1365234,2010,-3,4262,-0.7038948850305020
020811303042,1365234,2011,-9,4260,-2.1126760563380285
020811303042,1365234,2012,-7,4223,-1.6575893914278950
020811303042,1365234,2013,-5,4269,-1.1712344811431248
020811303042,1365234,2014,26,4303,6.0422960725075532
020811303042,1365234,2015,0,4267,0.0000000000000000
020811303042,1365234,2016,-8,4300,-1.8604651162790697
020811303042,1365234,2017,-14,4295,-3.2596041909196742
020811303042,1365234,2018,-4,4288,-0.9328358208955223
020811303042,1365234,2019,-6,4269,-1.4054813773717498
020811303042,1365234,2020,5,4287,1.1663167716351761
020811303042,1365234,2021,14,4280,3.2710280373831773
020811303053,1365234,1995,-13,13277,-0.9791368532047902
020811303053,1365234,1996,-19,13276,-1.4311539620367582
020811303053,1365234,1997,-4,13293,-0.3009102535168885
020811303053,1365234,1998,3,13256,0.2263126131563066
020811303053,1365234,1999,3,12945,0.2317497103128621
020811303053,1365234,2000,-32,12936,-2.4737167594310452
020811303053,1365234,2001,-15,12970,-1.1565150346954509
020811303053,1365234,2002,-100,12873,-7.7681970014759569
020811303053,1365234,2003,-64,12844,-4.9828713796325133
020811303053,1365234,2004,-90,12769,-7.0483201503641633
020811303053,1365234,2005,-34,12748,-2.6670850329463445
020811303053,1365234,2006,-107,12695,-8.4285151634501769
020811303053,1365234,2007,-35,12767,-2.7414427821727894
020811303053,1365234,2008,-32,12760,-2.5078369905956115
020811303053,1365234,2009,-13,12820,-1.0140405616224648
020811303053,1365234,2010,-68,12692,-5.3577056413488808
020811303053,1365234,2011,-100,12621,-7.9233024324538466
020811303053,1365234,2012,-48,12601,-3.8092214903579080
020811303053,1365234,2013,-113,12477,-9.0566642622425260
020811303053,1365234,2014,-40,12404,-3.2247662044501775
020811303053,1365234,2015,0,12372,0.0000000000000000
020811303053,1365234,2016,-46,12303,-3.7389254653336583
020811303053,1365234,2017,-76,12201,-6.2289976231456432
020811303053,1365234,2018,-48,12208,-3.9318479685452163
020811303053,1365234,2019,-67,12103,-5.5358175658927538
020811303053,1365234,2020,-72,11948,-6.0261131570137261
020811303053,1365234,2021,-29,11811,-2.4553382440098215
020811303063,1365234,1995,2,6607,0.3027092477675193
020811303063,1365234,1996,21,6616,3.1741233373639659
020811303063,1365234,1997,-29,6610,-4.3872919818456886
020811303063,1365234,1998,-32,6563,-4.8758189852201737
020811303063,1365234,1999,-6,6317,-0.9498179515592844
020811303063,1365234,2000,23,6345,3.6249014972419231
020811303063,1365234,2001,17,6394,2.6587425711604631
020811303063,1365234,2002,-21,6352,-3.3060453400503778
020811303063,1365234,2003,17,6375,2.6666666666666665
020811303063,1365234,2004,0,6348,0.0000000000000000
020811303063,1365234,2005,-15,6343,-2.3648116033422673
020811303063,1365234,2006,4,6339,0.6310143555765894
020811303063,1365234,2007,-13,6302,-2.0628371945414155
020811303063,1365234,2008,-21,6334,-3.3154404799494785
020811303063,1365234,2009,-28,6312,-4.4359949302915078
020811303063,1365234,2010,-36,6502,-5.5367579206398032
020811303063,1365234,2011,5,6525,0.7662835249042145
020811303063,1365234,2012,12,6558,1.8298261665141813
020811303063,1365234,2013,-16,6559,-2.4393962494282664
020811303063,1365234,2014,-4,6578,-0.6080875646093037
020811303063,1365234,2015,0,6537,0.0000000000000000
020811303063,1365234,2016,-26,6545,-3.9724980901451490
020811303063,1365234,2017,-34,6516,-5.2179251074278694
020811303063,1365234,2018,-18,6456,-2.7881040892193307
020811303063,1365234,2019,-23,6407,-3.5898236304042452
020811303063,1365234,2020,6,6365,0.9426551453260016
020811303063,1365234,2021,-23,6300,-3.6507936507936507
020811305013,1365234,1995,-20,6778,-2.9507229271171433
020811305013,1365234,1996,-9,6798,-1.3239187996469550
020811305013,1365234,1997,-3,6821,-0.4398182084738309
020811305013,1365234,1998,-23,6850,-3.3576642335766422
020811305013,1365234,1999,-35,6691,-5.2309071887610221
020811305013,1365234,2000,-17,6682,-2.5441484585453455
020811305013,1365234,2001,-9,6732,-1.3368983957219251
020811305013,1365234,2002,10,6745,1.4825796886582654
020811305013,1365234,2003,-12,6743,-1.7796233130654011
020811305013,1365234,2004,34,6761,5.0288418872947789
020811305013,1365234,2005,-34,6747,-5.0392767155772935
020811305013,1365234,2006,10,6778,1.4753614635585717
020811305013,1365234,2007,-23,6799,-3.3828504191792907
020811305013,1365234,2008,-56,6784,-8.2547169811320753
020811305013,1365234,2009,-23,6751,-3.4069026810842837
020811305013,1365234,2010,-21,6773,-3.1005462867267086
020811305013,1365234,2011,-1,6768,-0.1477541371158392
020811305013,1365234,2012,-21,6725,-3.1226765799256504
020811305013,1365234,2013,-47,6656,-7.0612980769230766
020811305013,1365234,2014,-34,6636,-5.1235684147076554
020811305013,1365234,2015,0,6606,0.0000000000000000
020811305013,1365234,2016,-32,6611,-4.8404174860081683
020811305013,1365234,2017,-48,6506,-7.3778051029818625
020811305013,1365234,2018,-14,6515,-2.1488871834228700
020811305013,1365234,2019,-30,6469,-4.6375019322924720
020811305013,1365234,2020,20,6474,3.0892801977139324
020811305013,1365234,2021,-16,6391,-2.5035205758097323
020811305022,1365234,1995,-16,4121,-3.8825527784518314
020811305022,1365234,1996,-6,4148,-1.4464802314368372
020811305022,1365234,1997,-16,4164,-3.8424591738712781
020811305022,1365234,1998,-8,4201,-1.9043084979766720
020811305022,1365234,1999,3,4137,0.7251631617113850
020811305022,1365234,2000,6,4132,1.4520813165537272
020811305022,1365234,2001,5,4113,1.2156576707999027
020811305022,1365234,2002,9,4146,2.1707670043415339
020811305022,1365234,2003,-10,4129,-2.4218939210462578
020811305022,1365234,2004,-3,4115,-0.7290400972053462
020811305022,1365234,2005,-25,4112,-6.0797665369649803
020811305022,1365234,2006,-23,4116,-5.5879494655004862
020811305022,1365234,2007,2,4153,0.4815795810257645
020811305022,1365234,2008,32,4163,7.6867643526303144
020811305022,1365234,2009,27,4157,6.4950685590570121
020811305022,1365234,2010,4,4284,0.9337068160597572
020811305022,1365234,2011,-17,4261,-3.9896737854963624
020811305022,1365234,2012,6,4258,1.4091122592766556
020811305022,1365234,2013,-12,4267,-2.8122802906022963
020811305022,1365234,2014,0,4282,0.0000000000000000
020811305022,1365234,2015,0,4264,0.0000000000000000
020811305022,1365234,2016,8,4254,1.8805829807240242
020811305022,1365234,2017,-2,4249,-0.4706989879971759
020811305022,1365234,2018,-14,4286,-3.2664489034064390
020811305022,1365234,2019,2,4299,0.4652244708071644
020811305022,1365234,2020,0,4289,0.0000000000000000
020811305022,1365234,2021,7,4247,1.6482222745467390
020811305033,1365234,1995,-8,6212,-1.2878300064391501
020811305033,1365234,1996,-18,6220,-2.8938906752411575
020811305033,1365234,1997,0,6230,0.0000000000000000
020811305033,1365234,1998,-17,6254,-2.7182603133994241
020811305033,1365234,1999,-31,6225,-4.9799196787148592
020811305033,1365234,2000,32,6285,5.0914876690533015
020811305033,1365234,2001,6,6306,0.9514747859181731
020811305033,1365234,2002,-33,6271,-5.2623186094721737
020811305033,1365234,2003,14,6276,2.2307202039515617
020811305033,1365234,2004,-8,6302,-1.2694382735639478
020811305033,1365234,2005,4,6301,0.6348198698619266
020811305033,1365234,2006,-8,6319,-1.2660231049216648
020811305033,1365234,2007,-8,6315,-1.2668250197941409
020811305033,1365234,2008,-11,6339,-1.7352894778356207
020811305033,1365234,2009,15,6390,2.3474178403755865
020811305033,1365234,2010,14,6541,2.1403455129185138
020811305033,1365234,2011,-24,6529,-3.6759074896615100
020811305033,1365234,2012,-13,6488,-2.0036991368680641
020811305033,1365234,2013,1,6505,0.1537279016141430
020811305033,1365234,2014,-49,6437,-7.6122417275128162
020811305033,1365234,2015,0,6432,0.0000000000000000
020811305033,1365234,2016,-8,6405,-1.2490241998438720
020811305033,1365234,2017,4,6427,0.6223743581764430
020811305033,1365234,2018,23,6456,3.5625774473358116
020811305033,1365234,2019,-52,6376,-8.1555834378920942
020811305033,1365234,2020,-22,6358,-3.4602076124567471
020811305033,1365234,2021,8,6342,1.2614317250078839
020811305043,1365234,1995,15,10117,1.4826529603637442
020811305043,1365234,1996,9,10181,0.8839996071112857
020811305043,1365234,1997,0,10226,0.0000000000000000
020811305043,1365234,1998,1,10203,0.0980103891012447
020811305043,1365234,1999,-22,9764,-2.2531749283080704
020811305043,1365234,2000,-52,9771,-5.3218708422884040
020811305043,1365234,2001,13,9824,1.3232899022801303
020811305043,1365234,2002,58,9819,5.9069151644770335
020811305043,1365234,2003,23,9915,2.3197175995965704
020811305043,1365234,2004,20,9932,2.0136931131695528
020811305043,1365234,2005,-46,9879,-4.6563417349934202
020811305043,1365234,2006,-38,9862,-3.8531737984181706
020811305043,1365234,2007,-43,9868,-4.3575192541548438
020811305043,1365234,2008,-58,9869,-5.8769885500050663
020811305043,1365234,2009,-9,9832,-0.9153783563873067
020811305043,1365234,2010,14,10007,1.3990206855201359
020811305043,1365234,2011,-53,9975,-5.3132832080200503
020811305043,1365234,2012,-32,9975,-3.2080200501253135
020811305043,1365234,2013,-20,9988,-2.0024028834601522
020811305043,1365234,2014,-23,9938,-2.3143489635741599
020811305043,1365234,2015,0,9964,0.0000000000000000
020811305043,1365234,2016,-38,9852,-3.8570848558668289
020811305043,1365234,2017,-37,9809,-3.7720460801304920
020811305043,1365234,2018,-48,9775,-4.9104859335038364
020811305043,1365234,2019,-61,9714,-6.2795964587193742
020811305043,1365234,2020,11,9678,1.1365984707584211
020811305043,1365234,2021,-31,9587,-3.2335454260978409
020811305053,1365234,1995,35,19544,1.7908309455587392
020811305053,1365234,1996,-28,19554,-1.4319320855068016
020811305053,1365234,1997,-2,19754,-0.1012453174040701
020811305053,1365234,1998,-20,19924,-1.0038144950813090
020811305053,1365234,1999,-11,19642,-0.5600244374299970
020811305053,1365234,2000,-45,19653,-2.2897267592733934
020811305053,1365234,2001,-83,19710,-4.2110603754439371
020811305053,1365234,2002,-20,19801,-1.0100499974748749
020811305053,1365234,2003,-29,20028,-1.4479728380267627
020811305053,1365234,2004,-47,19809,-2.3726588924226362
020811305053,1365234,2005,-4,19772,-0.2023062917256727
020811305053,1365234,2006,-35,19566,-1.7888173361954411
020811305053,1365234,2007,-10,19416,-0.5150391429748661
020811305053,1365234,2008,3,19341,0.1551109042965720
020811305053,1365234,2009,7,19283,0.3630140538297982
020811305053,1365234,2010,-20,19953,-1.0023555355084448
020811305053,1365234,2011,-12,19965,-0.6010518407212622
020811305053,1365234,2012,3,19883,0.1508826635819544
020811305053,1365234,2013,11,19902,0.5527082705255753
020811305053,1365234,2014,14,19985,0.7005253940455342
020811305053,1365234,2015,0,20009,0.0000000000000000
020811305053,1365234,2016,27,19971,1.3519603424966200
020811305053,1365234,2017,41,20077,2.0421377695870895
020811305053,1365234,2018,14,20069,0.6975933031042902
020811305053,1365234,2019,59,20071,2.9395645458621891
020811305053,1365234,2020,35,20145,1.7374038222884092
020811305053,1365234,2021,1,20050,0.0498753117206982
020811306013,1365234,1995,-30,7205,-4.1637751561415683
020811306013,1365234,1996,18,7158,2.5146689019279127
020811306013,1365234,1997,-3,7179,-0.4178854993731717
020811306013,1365234,1998,-23,7144,-3.2194848824188131
020811306013,1365234,1999,-22,7073,-3.1104199066874028
020811306013,1365234,2000,-24,7061,-3.3989519898031442
020811306013,1365234,2001,-22,7036,-3.1267765776009093
020811306013,1365234,2002,-23,7028,-3.2726237905520770
020811306013,1365234,2003,-18,6996,-2.5728987993138936
020811306013,1365234,2004,-12,7010,-1.7118402282453637
020811306013,1365234,2005,7,6986,1.0020040080160322
020811306013,1365234,2006,-59,6940,-8.5014409221902021
020811306013,1365234,2007,-43,6949,-6.1879407108936535
020811306013,1365234,2008,-48,6864,-6.9930069930069934
020811306013,1365234,2009,-69,6807,-10.1366240634640814
020811306013,1365234,2010,-12,6915,-1.7353579175704990
020811306013,1365234,2011,-37,6873,-5.3833842572384691
020811306013,1365234,2012,-29,6857,-4.2292547761411692
020811306013,1365234,2013,-58,6793,-8.5382010893566900
020811306013,1365234,2014,-35,6719,-5.2091084982884359
020811306013,1365234,2015,0,6688,0.0000000000000000
020811306013,1365234,2016,8,6673,1.1988610819721264
020811306013,1365234,2017,-9,6664,-1.3505402160864346
020811306013,1365234,2018,-17,6597,-2.5769289070789752
020811306013,1365234,2019,-42,6536,-6.4259485924112605
020811306013,1365234,2020,-14,6462,-2.1665119158155370
020811306013,1365234,2021,-42,6382,-6.5810090880601688
020811306023,1365234,1995,-79,17652,-4.4754135508724220
020811306023,1365234,1996,-33,17670,-1.8675721561969438
020811306023,1365234,1997,-21,17657,-1.1893300107606048
020811306023,1365234,1998,8,17653,0.4531807624766329
020811306023,1365234,1999,-23,17336,-1.3267189663128749
020811306023,1365234,2000,-50,17306,-2.8891713856465966
020811306023,1365234,2001,-27,17317,-1.5591615175838771
020811306023,1365234,2002,-23,17355,-1.3252664938058196
020811306023,1365234,2003,-41,17310,-2.3685730791450030
020811306023,1365234,2004,2,17296,0.1156336725254394
020811306023,1365234,2005,-66,17223,-3.8320850026127853
020811306023,1365234,2006,-69,17196,-4.0125610607117927
020811306023,1365234,2007,-54,17181,-3.1430068098480879
020811306023,1365234,2008,-29,17219,-1.6841860735234333
020811306023,1365234,2009,-48,17076,-2.8109627547434997
020811306023,1365234,2010,-61,17595,-3.4668940039784033
020811306023,1365234,2011,-22,17619,-1.2486520233838470
020811306023,1365234,2012,-31,17637,-1.7576685377331744
020811306023,1365234,2013,-26,17579,-1.4790374879117127
020811306023,1365234,2014,-66,17511,-3.7690594483467534
020811306023,1365234,2015,0,17447,0.0000000000000000
020811306023,1365234,2016,-59,17360,-3.3986175115207375
020811306023,1365234,2017,-40,17381,-2.3013635579080605
020811306023,1365234,2018,-109,17236,-6.3239730796008349
020811306023,1365234,2019,-110,17100,-6.4327485380116958
020811306023,1365234,2020,-51,17009,-2.9984126050914219
020811306023,1365234,2021,-82,16814,-4.8768883073629121
020811306032,1365234,1995,7,4208,1.6634980988593155
020811306032,1365234,1996,31,4257,7.2821235611933295
020811306032,1365234,1997,-7,4284,-1.6339869281045751
020811306032,1365234,1998,-14,4294,-3.2603632976245920
020811306032,1365234,1999,-53,4154,-12.7587867116032747
020811306032,1365234,2000,-31,4151,-7.4680799807275360
020811306032,1365234,2001,-14,4152,-3.3718689788053950
020811306032,1365234,2002,-7,4166,-1.6802688430148822
020811306032,1365234,2003,9,4175,2.1556886227544911
020811306032,1365234,2004,-2,4174,-0.4791566842357450
020811306032,1365234,2005,-13,4175,-3.1137724550898205
020811306032,1365234,2006,-37,4139,-8.9393573326890543
020811306032,1365234,2007,-39,4131,-9.4408133623819896
020811306032,1365234,2008,-24,4103,-5.8493785035340000
020811306032,1365234,2009,-11,4100,-2.6829268292682928
020811306032,1365234,2010,-18,4227,-4.2583392476933994
020811306032,1365234,2011,-15,4215,-3.5587188612099645
020811306032,1365234,2012,-7,4196,-1.6682554814108677
020811306032,1365234,2013,-30,4173,-7.1890726096333575
020811306032,1365234,2014,-5,4184,-1.1950286806883366
020811306032,1365234,2015,0,4147,0.0000000000000000
020811306032,1365234,2016,-22,4130,-5.3268765133171918
020811306032,1365234,2017,-25,4083,-6.1229488121479303
020811306032,1365234,2018,-11,4082,-2.6947574718275358
020811306032,1365234,2019,-19,4062,-4.6774987690792713
020811306032,1365234,2020,-7,4034,-1.7352503718393655
020811306032,1365234,2021,0,4009,0.0000000000000000
020811306043,1365234,1995,-45,17692,-2.5435224960434093
020811306043,1365234,1996,-30,17784,-1.6869095816464239
020811306043,1365234,1997,0,17839,0.0000000000000000
020811306043,1365234,1998,-40,17825,-2.2440392706872370
020811306043,1365234,1999,-34,17641,-1.9273283827447423
020811306043,1365234,2000,-30,17669,-1.6978889580621428
020811306043,1365234,2001,-67,17652,-3.7956038975753454
020811306043,1365234,2002,-67,17549,-3.8178813607612971
020811306043,1365234,2003,-64,17457,-3.6661511141662371
020811306043,1365234,2004,-67,17432,-3.8435061955025245
020811306043,1365234,2005,-84,17396,-4.8286962520119570
020811306043,1365234,2006,-39,17396,-2.2418946884341229
020811306043,1365234,2007,-27,17398,-1.5519025175307506
020811306043,1365234,2008,-45,17350,-2.5936599423631121
020811306043,1365234,2009,-66,17358,-3.8022813688212929
020811306043,1365234,2010,-37,17525,-2.1112696148359484
020811306043,1365234,2011,-24,17542,-1.3681450233724775
020811306043,1365234,2012,-26,17495,-1.4861388968276650
020811306043,1365234,2013,-113,17426,-6.4845632962240325
020811306043,1365234,2014,-82,17346,-4.7273146546754292
020811306043,1365234,2015,0,17357,0.0000000000000000
020811306043,1365234,2016,-68,17292,-3.9324543141337029
020811306043,1365234,2017,-56,17213,-3.2533550223668155
020811306043,1365234,2018,-110,17097,-6.4338772884131714
020811306043,1365234,2019,-49,16993,-2.8835402812922966
020811306043,1365234,2020,-100,16809,-5.9491938842286869
020811306043,1365234,2021,-65,16655,-3.9027319123386368
020811306052,1365234,1995,-4,4477,-0.8934554389099844
020811306052,1365234,1996,-22,4450,-4.9438202247191008
020811306052,1365234,1997,-32,4442,-7.2039621791985589
020811306052,1365234,1998,6,4419,1.3577732518669381
020811306052,1365234,1999,-16,4380,-3.6529680365296806
020811306052,1365234,2000,-1,4408,-0.2268602540834846
020811306052,1365234,2001,-26,4419,-5.8836840914233983
020811306052,1365234,2002,-23,4407,-5.2189698207397326
020811306052,1365234,2003,19,4434,4.2850699142986013
020811306052,1365234,2004,20,4444,4.5004500450045004
020811306052,1365234,2005,13,4482,2.9004908522980810
020811306052,1365234,2006,-26,4461,-5.8282896211611739
020811306052,1365234,2007,-54,4413,-12.2365737593473813
020811306052,1365234,2008,11,4423,2.4869997739091114
020811306052,1365234,2009,25,4448,5.6205035971223021
020811306052,1365234,2010,-10,4451,-2.2466861379465288
020811306052,1365234,2011,-14,4437,-3.1552851025467654
020811306052,1365234,2012,9,4479,2.0093770931011385
020811306052,1365234,2013,-23,4447,-5.1720260850011242
020811306052,1365234,2014,-28,4452,-6.2893081761006293
020811306052,1365234,2015,0,4422,0.0000000000000000
020811306052,1365234,2016,-29,4387,-6.6104399361750623
020811306052,1365234,2017,-18,4360,-4.1284403669724767
020811306052,1365234,2018,-7,4354,-1.6077170418006430
020811306052,1365234,2019,-28,4318,-6.4844835572024078
020811306052,1365234,2020,-12,4307,-2.7861620617599256
020811306052,1365234,2021,-25,4285,-5.8343057176196034
020811307012,1365234,1995,6,4507,1.3312624805857556
020811307012,1365234,1996,-12,4473,-2.6827632461435278
020811307012,1365234,1997,40,4498,8.8928412627834597
020811307012,1365234,1998,-36,4473,-8.0482897384305829
020811307012,1365234,1999,-2,4392,-0.4553734061930783
020811307012,1365234,2000,0,4424,0.0000000000000000
020811307012,1365234,2001,-18,4452,-4.0431266846361185
020811307012,1365234,2002,15,4482,3.3467202141900936
020811307012,1365234,2003,-2,4470,-0.4474272930648770
020811307012,1365234,2004,11,4501,2.4439013552543876
020811307012,1365234,2005,8,4556,1.7559262510974538
020811307012,1365234,2006,4,4549,0.8793141349747197
020811307012,1365234,2007,27,4575,5.9016393442622945
020811307012,1365234,2008,26,4597,5.6558625190341525
020811307012,1365234,2009,29,4610,6.2906724511930578
020811307012,1365234,2010,2,4686,0.4268032437046522
020811307012,1365234,2011,20,4703,4.2526047203912389
020811307012,1365234,2012,-6,4687,-1.2801365478984423
020811307012,1365234,2013,-6,4707,-1.2746972594008923
020811307012,1365234,2014,11,4741,2.3201856148491879
020811307012,1365234,2015,0,4765,0.0000000000000000
020811307012,1365234,2016,-37,4726,-7.8290308929327130
020811307012,1365234,2017,14,4738,2.9548332629801601
020811307012,1365234,2018,0,4748,0.0000000000000000
020811307012,1365234,2019,10,4729,2.1146119687037430
020811307012,1365234,2020,-12,4711,-2.5472298874973465
020811307012,1365234,2021,6,4702,1.2760527435133986
020811307023,1365234,1995,1,3034,0.3295978905735003
020811307023,1365234,1996,-4,3048,-1.3123359580052494
020811307023,1365234,1997,6,3054,1.9646365422396854
020811307023,1365234,1998,-14,3055,-4.5826513911620292
020811307023,1365234,1999,3,3002,0.9993337774816788
020811307023,1365234,2000,11,3001,3.6654448517160949
020811307023,1365234,2001,2,3026,0.6609385327164573
020811307023,1365234,2002,-5,3026,-1.6523463317911433
020811307023,1365234,2003,25,3050,8.1967213114754092
020811307023,1365234,2004,-4,3032,-1.3192612137203166
020811307023,1365234,2005,14,3067,4.5647212259537007
020811307023,1365234,2006,15,3071,4.8844024747639203
020811307023,1365234,2007,22,3102,7.0921985815602842
020811307023,1365234,2008,-3,3082,-0.9733939000648930
020811307023,1365234,2009,-25,3067,-8.1512879034887504
020811307023,1365234,2010,-11,3132,-3.5121328224776498
020811307023,1365234,2011,1,3134,0.3190810465858328
020811307023,1365234,2012,-8,3172,-2.5220680958385877
020811307023,1365234,2013,15,3154,4.7558655675332915
020811307023,1365234,2014,-3,3181,-0.9430996541967934
020811307023,1365234,2015,0,3135,0.0000000000000000
020811307023,1365234,2016,23,3122,7.3670723894939147
020811307023,1365234,2017,-7,3116,-2.2464698331193835
020811307023,1365234,2018,14,3140,4.4585987261146496
020811307023,1365234,2019,21,3158,6.6497783407219764
020811307023,1365234,2020,2,3148,0.6353240152477764
020811307023,1365234,2021,24,3130,7.6677316293929714
020811307032,1365234,1995,-34,4758,-7.1458596048759979
020811307032,1365234,1996,-24,4718,-5.0869012293344635
020811307032,1365234,1997,-36,4699,-7.6612045115982124
020811307032,1365234,1998,-19,4682,-4.0580948312686882
020811307032,1365234,1999,13,4800,2.7083333333333335
020811307032,1365234,2000,9,4795,1.8769551616266944
020811307032,1365234,2001,-22,4776,-4.6063651591289787
020811307032,1365234,2002,-24,4780,-5.0209205020920500
020811307032,1365234,2003,-16,4784,-3.3444816053511706
020811307032,1365234,2004,-6,4771,-1.2575979878432195
020811307032,1365234,2005,11,4759,2.3114099600756459
020811307032,1365234,2006,-3,4731,-0.6341154090044389
020811307032,1365234,2007,6,4738,1.2663571127057829
020811307032,1365234,2008,-20,4786,-4.1788549937317168
020811307032,1365234,2009,-3,4809,-0.6238303181534622
020811307032,1365234,2010,4,4843,0.8259343382201115
020811307032,1365234,2011,-24,4817,-4.9823541623417062
020811307032,1365234,2012,-25,4826,-5.1802735184417728
020811307032,1365234,2013,-14,4803,-2.9148448886112845
020811307032,1365234,2014,-21,4804,-4.3713572023313905
020811307032,1365234,2015,0,4753,0.0000000000000000
020811307032,1365234,2016,-9,4797,-1.8761726078799250
020811307032,1365234,2017,-28,4737,-5.9109140806417564
020811307032,1365234,2018,1,4748,0.2106149957877001
020811307032,1365234,2019,-5,4733,-1.0564124234100991
020811307032,1365234,2020,16,4774,3.3514872224549643
020811307032,1365234,2021,-27,4711,-5.7312672468690300
020811307043,1365234,1995,-51,16374,-3.1146940271161601
020811307043,1365234,1996,96,16489,5.8220631936442473
020811307043,1365234,1997,99,16612,5.9595473151938352
020811307043,1365234,1998,84,16734,5.0197203298673356
020811307043,1365234,1999,20,16352,1.2230919765166339
020811307043,1365234,2000,-8,16338,-0.4896560166483045
020811307043,1365234,2001,-28,16302,-1.7175806649490861
020811307043,1365234,2002,-39,16345,-2.3860507800550628
020811307043,1365234,2003,-47,16302,-2.8830818304502515
020811307043,1365234,2004,-39,16288,-2.3944007858546170
020811307043,1365234,2005,-108,16232,-6.6535239034006901
020811307043,1365234,2006,-64,16163,-3.9596609540308112
020811307043,1365234,2007,12,16150,0.7430340557275542
020811307043,1365234,2008,-51,16181,-3.1518447561955378
