unit_id,var_id,year,val,population,rate,group,group_start,diff,mean,gmean,score,adj_score
030210203011,10514,2011,3045,69259,0.0439654052180944,B,B,-0.0017907343769078,-0.0034826947394383,-0.0035261849977095,3,3
030210203011,10514,2012,3384,69185,0.0489123364891234,B,B,0.0049469312710290,0.0010646612448502,0.0010450741729198,3,0
030210203011,10514,2013,3193,68997,0.0462773743785962,B,B,-0.0026349621105272,0.0019013229114755,0.0018869427666526,4,0
030210203011,10514,2014,2907,68836,0.0422308094601662,B,B,-0.0040465649184300,-0.0011298259722947,-0.0011347310222292,3,3
030210203011,10514,2015,2545,68666,0.0370634666355984,B,B,-0.0051673428245678,-0.0017385345918807,-0.0017447877067439,2,2
030210203011,10514,2016,2091,68292,0.0306185204709190,B,B,-0.0064449461646794,-0.0026693769494351,-0.0026774139065995,1,1
030210203011,10514,2017,1816,68179,0.0266357676117280,B,B,-0.0039827528591910,-0.0044553137754791,-0.0044561345384936,1,1
030210203011,10514,2018,1774,67615,0.0262367817791910,B,B,-0.0003989858325369,-0.0040081185198810,-0.0040101556082115,0,0
030210203011,10514,2019,1414,66980,0.0211107793371156,B,B,-0.0051260024420755,-0.0042240060246101,-0.0042261446630874,1,1
030210203011,10514,2020,1565,66120,0.0236690865093769,B,B,0.0025583071722613,-0.0026788760252443,-0.0026843347682072,1,1
030210203011,10514,2021,1456,65400,0.0222629969418960,B,B,-0.0014060895674809,-0.0016711047058046,-0.0016747949263555,1,1
030210203022,10514,2008,284,5859,0.0484724355692098,B,B,-0.0027786429467523,-0.0121811073316593,-0.0122005829999371,4,4
030210203022,10514,2009,370,5947,0.0622162434841096,B,B,0.0137438079148999,-0.0074292672386861,-0.0075041031735359,3,3
030210203022,10514,2010,338,6231,0.0542449045097095,B,B,-0.0079713389744001,-0.0069042419341539,-0.0069779949731373,3,3
030210203022,10514,2011,367,6363,0.0576771962910577,B,B,0.0034322917813482,-0.0020119235923794,-0.0020643253310986,2,2
030210203022,10514,2012,384,6450,0.0595348837209302,B,B,0.0018576874298726,0.0016567610409936,0.0016306894927112,2,0
030210203022,10514,2013,331,6437,0.0514214696287090,B,B,-0.0081134140922212,0.0005898068118999,0.0005567169888379,4,0
030210203022,10514,2014,307,6438,0.0476856166511339,B,B,-0.0037358529775751,-0.0029061253665951,-0.0029177862908581,4,4
030210203022,10514,2015,300,6538,0.0458855919241358,B,B,-0.0018000247269981,-0.0016718625171147,-0.0016803113743293,2,2
030210203022,10514,2016,236,6602,0.0357467434110876,B,B,-0.0101388485130483,-0.0043860905759940,-0.0043954386651555,3,3
030210203022,10514,2017,214,6663,0.0321176647155936,B,B,-0.0036290786954940,-0.0054834438010673,-0.0054883395042502,2,2
030210203022,10514,2018,223,6734,0.0331155331155331,B,B,0.0009978683999395,-0.0036611873026352,-0.0036679368357063,0,0
030210203022,10514,2019,154,6791,0.0226770725960831,B,B,-0.0104384605194501,-0.0050017088110102,-0.0050121720792858,2,2
030210203022,10514,2020,182,6845,0.0265887509130752,B,B,0.0039116783169922,-0.0038593682022121,-0.0038761047187290,3,3
030210203022,10514,2021,178,6976,0.0255160550458716,B,B,-0.0010726958672037,-0.0020461376730432,-0.0020580505656371,1,1
030210203032,10514,2008,153,3727,0.0410517842768983,B,B,-0.0055126677390017,-0.0123042229044831,-0.0123270409922316,4,4
030210203032,10514,2009,186,3857,0.0482240082966036,B,B,0.0071722240197053,-0.0097606214050373,-0.0098136094648409,4,4
030210203032,10514,2010,199,4148,0.0479749276759884,B,B,-0.0002490806206152,-0.0078212824073860,-0.0078815658781767,4,4
030210203032,10514,2011,192,4319,0.0444547348923362,B,B,-0.0035201927836522,-0.0046283012785804,-0.0046716369300581,4,4
030210203032,10514,2012,209,4449,0.0469768487300517,B,B,0.0025221138377155,0.0000824793428303,0.0000724288503386,4,0
030210203032,10514,2013,204,4597,0.0443767674570372,B,B,-0.0026000812730145,0.0006649966360278,0.0006575325495342,4,0
030210203032,10514,2014,180,4666,0.0385769395627947,B,B,-0.0057998278942425,-0.0019294137467618,-0.0019334795771389,3,3
030210203032,10514,2015,172,4743,0.0362639679527725,B,B,-0.0023129716100222,-0.0023421919446432,-0.0023459030230287,2,2
030210203032,10514,2016,138,4868,0.0283483976992605,B,B,-0.0079155702535120,-0.0032212674386151,-0.0032275714104819,2,2
030210203032,10514,2017,118,4925,0.0239593908629442,B,B,-0.0043890068363163,-0.0046034915734215,-0.0046056735505721,1,1
030210203032,10514,2018,123,5042,0.0243950813169377,B,B,0.0004356904539936,-0.0039963372280199,-0.0040004764476491,0,0
030210203032,10514,2019,115,5156,0.0223041117145074,B,B,-0.0020909696024304,-0.0032545655696575,-0.0032584686929296,0,0
030210203032,10514,2020,120,5347,0.0224424911165139,B,B,0.0001383794020066,-0.0027642953672517,-0.0027691437933747,2,2
030210203032,10514,2021,109,5575,0.0195515695067265,B,B,-0.0028909216097875,-0.0017593656385068,-0.0017610412502809,1,1
030210203042,10514,2008,249,4141,0.0601304032842309,B,B,-0.0011583564056916,-0.0117518608808596,-0.0117872419774641,4,4
030210203042,10514,2009,301,4201,0.0716496072363723,B,B,0.0115192039521414,-0.0076572895709252,-0.0077377028422851,3,3
030210203042,10514,2010,310,4314,0.0718590635141400,B,B,0.0002094562777677,-0.0056718660159296,-0.0057562391042422,3,3
030210203042,10514,2011,301,4341,0.0693388620133610,B,B,-0.0025202015007790,-0.0037322275973278,-0.0038115338424628,3,3
030210203042,10514,2012,319,4380,0.0728310502283105,B,B,0.0034921882149495,0.0023084581076776,0.0022959299638228,2,0
030210203042,10514,2013,316,4391,0.0719653837394671,B,B,-0.0008656664888434,0.0023669960910472,0.0023546635047929,3,0
030210203042,10514,2014,288,4438,0.0648940964398378,B,B,-0.0070712872996293,-0.0013511021593069,-0.0013571367082296,3,3
030210203042,10514,2015,258,4461,0.0578345662407532,B,B,-0.0070595301990846,-0.0028048994546774,-0.0028128950139212,3,3
030210203042,10514,2016,212,4430,0.0478555304740406,B,B,-0.0099790357667126,-0.0042966663078641,-0.0043087049245824,3,3
030210203042,10514,2017,205,4415,0.0464326160815402,B,B,-0.0014229143925004,-0.0052796868293541,-0.0052860002909800,1,1
030210203042,10514,2018,190,4430,0.0428893905191874,B,B,-0.0035432255623528,-0.0058151986440559,-0.0058197153375167,1,1
030210203042,10514,2019,136,4455,0.0305274971941639,B,B,-0.0123618933250235,-0.0068733198491348,-0.0068814355653050,4,4
030210203042,10514,2020,162,4456,0.0363554757630162,B,B,0.0058279785688523,-0.0042958180955474,-0.0043167521174733,4,4
030210203042,10514,2021,140,4413,0.0317244504871969,B,B,-0.0046310252758192,-0.0032262159973687,-0.0032433494562173,3,3
030210203052,10514,2008,178,2326,0.0765262252794497,A,A,-0.0010301005437739,-0.0140073360076639,-0.0140809765680066,2,2
030210203052,10514,2009,215,2297,0.0936003482803657,A,A,0.0170741230009160,-0.0084382817539052,-0.0085920148464472,1,1
030210203052,10514,2010,211,2366,0.0891800507185123,A,A,-0.0044202975618534,-0.0086866680420427,-0.0088391753757490,2,2
030210203052,10514,2011,198,2359,0.0839338702840186,A,A,-0.0052461804344936,-0.0053397864253314,-0.0054703015299715,2,2
030210203052,10514,2012,202,2335,0.0865096359743041,A,A,0.0025757656902854,0.0017906620302161,0.0017578902992801,1,0
030210203052,10514,2013,224,2327,0.0962612806188225,A,A,0.0097516446445184,0.0039470110678746,0.0039109821642378,1,0
030210203052,10514,2014,208,2315,0.0898488120950324,A,A,-0.0064124685237901,-0.0007503072370667,-0.0007689730532470,1,1
030210203052,10514,2015,182,2281,0.0797895659798334,A,A,-0.0100592461151990,-0.0018780969477358,-0.0019034722078254,1,1
030210203052,10514,2016,143,2299,0.0622009569377990,A,A,-0.0175886090420344,-0.0043465826692439,-0.0043926374690006,1,1
030210203052,10514,2017,135,2284,0.0591068301225919,A,A,-0.0030941268152071,-0.0054805611703424,-0.0055212903079410,0,0
030210203052,10514,2018,129,2274,0.0567282321899736,A,A,-0.0023785979326183,-0.0079066096857698,-0.0079222086501689,0,0
030210203052,10514,2019,99,2259,0.0438247011952191,A,A,-0.0129035309947545,-0.0092048221799627,-0.0092218491807015,3,3
030210203052,10514,2020,89,2210,0.0402714932126697,B,A,-0.0035532079825494,-0.0079036145534327,-0.0079229510020400,4,4
030210203052,10514,2021,77,2190,0.0351598173515982,B,A,-0.0051116758610715,-0.0054082279172402,-0.0054157178973480,3,3
030210203062,10514,2008,231,3519,0.0656436487638534,B,B,-0.0059466172236961,-0.0098099293057172,-0.0098239525006689,3,3
030210203062,10514,2009,266,3511,0.0757618911990886,B,B,0.0101182424352352,-0.0069303607045475,-0.0069768379756261,3,3
030210203062,10514,2010,284,3626,0.0783232211803640,B,B,0.0025613299812755,-0.0050777757129212,-0.0051316364693388,2,2
