unit_id,teryt_id,name,level,kind,period_start,period_end,population_start,population_end,type,pop_rate,pop_points,migr_rate,migr_points,age_rate,age_points,empl_rate,empl_points,unempl_rate,unempl_points,revenue_rate,revenue_points,score,status
051011904032,1004032,Góra Świętej Małgorzaty,6,2,2006,2011,4561,4490,R,-0.0031,0,-1.1001,3,0.0042,3,0.0399,3,-0.0012,1,0.0789,2,12,C
051011904032,1004032,Góra Świętej Małgorzaty,6,2,2007,2012,4529,4486,R,-0.0019,1,1.8020,3,0.0055,3,0.0568,4,0.0005,0,0.0814,2,13,C
051011904032,1004032,Góra Świętej Małgorzaty,6,2,2008,2013,4523,4480,R,-0.0019,1,6.6873,3,0.0040,3,0.0532,4,0.0023,0,0.1208,4,15,B
051011904032,1004032,Góra Świętej Małgorzaty,6,2,2009,2014,4500,4462,R,-0.0017,1,1.5364,3,0.0010,3,0.0218,2,0.0004,0,0.1441,4,13,C
051011904032,1004032,Góra Świętej Małgorzaty,6,2,2010,2015,4502,4431,R,-0.0032,1,1.0922,3,-0.0026,2,0.0408,3,-0.0013,3,0.1346,4,16,B
051011904032,1004032,Góra Świętej Małgorzaty,6,2,2011,2016,4490,4412,R,-0.0035,1,2.9094,3,-0.0040,2,0.0360,3,-0.0041,3,0.1020,4,16,B
051011904032,1004032,Góra Świętej Małgorzaty,6,2,2012,2017,4486,4406,R,-0.0036,1,0.7004,3,-0.0067,2,0.0488,4,-0.0053,1,0.0597,2,13,C
051011904032,1004032,Góra Świętej Małgorzaty,6,2,2013,2018,4480,4402,R,-0.0035,2,-3.1219,2,-0.0062,2,0.0444,3,-0.0058,1,0.0868,3,13,C
051011904032,1004032,Góra Świętej Małgorzaty,6,2,2014,2019,4462,4345,R,-0.0053,1,-5.0898,2,-0.0075,2,0.0583,4,-0.0045,1,0.1003,3,13,C
051011904032,1004032,Góra Świętej Małgorzaty,6,2,2015,2020,4431,4336,R,-0.0043,2,-0.2466,3,-0.0064,3,0.0600,4,-0.0021,4,0.1137,3,19,A
051011904032,1004032,Góra Świętej Małgorzaty,6,2,2016,2021,4412,4294,R,-0.0054,2,-2.2865,3,-0.0074,3,0.0431,4,-0.0015,3,0.1543,4,19,A
051011904042,1004042,Grabów,6,2,2003,2008,6639,6327,R,-0.0096,0,-14.2851,1,0.0005,3,0.0082,2,-0.0094,2,0.0721,2,10,D
051011904042,1004042,Grabów,6,2,2004,2009,6555,6358,R,-0.0061,0,-7.6118,2,0.0020,3,0.0151,2,-0.0073,3,0.0321,2,12,C
051011904042,1004042,Grabów,6,2,2005,2010,6510,6378,R,-0.0041,0,-7.2209,2,0.0033,3,-0.0018,1,-0.0069,3,0.0337,2,11,C
051011904042,1004042,Grabów,6,2,2006,2011,6438,6335,R,-0.0032,0,-9.7642,2,0.0005,3,-0.0204,0,-0.0039,3,0.1403,4,12,C
051011904042,1004042,Grabów,6,2,2007,2012,6364,6229,R,-0.0043,0,-14.9798,1,-0.0025,0,-0.0044,1,0.0001,0,0.1587,4,6,E
051011904042,1004042,Grabów,6,2,2008,2013,6327,6176,R,-0.0048,0,-16.0209,1,-0.0020,0,-0.0186,0,0.0044,0,0.0693,3,4,E
051011904042,1004042,Grabów,6,2,2009,2014,6358,6127,R,-0.0074,0,-22.5703,0,-0.0053,0,-0.0079,1,-0.0002,2,0.1003,3,6,E
051011904042,1004042,Grabów,6,2,2010,2015,6378,6122,R,-0.0082,0,-19.1209,0,-0.0084,1,-0.0127,1,-0.0018,2,0.0919,3,7,D
051011904042,1004042,Grabów,6,2,2011,2016,6335,6086,R,-0.0080,0,-20.0910,0,-0.0084,1,-0.0006,1,-0.0023,1,0.0715,2,5,E
051011904042,1004042,Grabów,6,2,2012,2017,6229,6055,R,-0.0057,1,-15.8856,1,-0.0086,1,-0.0071,0,-0.0065,3,0.0380,2,8,D
051011904042,1004042,Grabów,6,2,2013,2018,6176,5997,R,-0.0059,1,-14.1674,1,-0.0120,1,0.0252,2,-0.0084,4,0.0482,2,11,C
051011904042,1004042,Grabów,6,2,2014,2019,6127,5892,R,-0.0078,0,-20.8972,0,-0.0141,1,0.0366,3,-0.0066,3,0.0801,3,10,D
051011904042,1004042,Grabów,6,2,2015,2020,6122,5829,R,-0.0098,0,-27.4163,0,-0.0175,0,0.0246,3,-0.0051,4,0.0956,2,9,D
051011904042,1004042,Grabów,6,2,2016,2021,6086,5728,R,-0.0121,0,-24.9105,0,-0.0203,0,0.0149,2,-0.0052,4,0.0287,2,8,D
051011904052,1004052,Łęczyca,6,2,2003,2008,8699,8474,R,-0.0052,1,2.2714,3,0.0050,3,0.0411,3,-0.0106,3,0.1267,2,15,B
051011904052,1004052,Łęczyca,6,2,2004,2009,8621,8462,R,-0.0037,1,5.1800,3,0.0072,3,0.0645,4,-0.0082,3,0.1205,3,17,B
051011904052,1004052,Łęczyca,6,2,2005,2010,8562,8587,R,0.0006,3,9.1409,3,0.0102,3,0.0491,3,-0.0053,2,0.0424,2,16,B
051011904052,1004052,Łęczyca,6,2,2006,2011,8523,8548,R,0.0006,3,3.9842,3,0.0091,3,0.0420,3,-0.0030,3,0.0280,2,17,B
051011904052,1004052,Łęczyca,6,2,2007,2012,8509,8557,R,0.0011,3,9.7112,3,0.0086,3,0.0557,4,0.0027,0,0.0682,2,15,B
051011904052,1004052,Łęczyca,6,2,2008,2013,8474,8530,R,0.0013,3,6.0630,3,0.0071,3,0.0422,4,0.0041,0,0.0692,3,16,B
051011904052,1004052,Łęczyca,6,2,2009,2014,8462,8546,R,0.0020,3,4.5372,3,0.0064,3,0.0187,2,0.0017,0,0.0612,2,13,C
051011904052,1004052,Łęczyca,6,2,2010,2015,8587,8530,R,-0.0013,2,1.0435,3,0.0017,3,0.0218,3,-0.0022,2,0.0711,2,15,B
051011904052,1004052,Łęczyca,6,2,2011,2016,8548,8539,R,-0.0002,3,5.4916,3,0.0025,3,0.0230,2,-0.0031,1,0.0941,3,15,B
051011904052,1004052,Łęczyca,6,2,2012,2017,8557,8538,R,-0.0004,3,1.4048,3,0.0018,4,-0.0180,0,-0.0059,2,0.0911,3,15,B
051011904052,1004052,Łęczyca,6,2,2013,2018,8530,8532,R,0.0000,3,6.0933,3,0.0007,4,-0.0120,0,-0.0065,2,0.0793,3,15,B
051011904052,1004052,Łęczyca,6,2,2014,2019,8546,8554,R,0.0002,3,11.4719,4,-0.0012,4,-0.0048,1,-0.0065,3,0.1636,4,19,A
051011904052,1004052,Łęczyca,6,2,2015,2020,8530,8535,R,0.0001,3,10.5346,4,-0.0030,3,-0.0148,0,-0.0038,3,0.1693,4,17,B
051011904052,1004052,Łęczyca,6,2,2016,2021,8539,8472,R,-0.0016,3,4.1801,3,-0.0052,3,-0.0419,0,-0.0033,3,0.1579,4,16,B
051011904063,1004063,Piątek,6,3,2003,2008,0,0,S,-0.0066,0,-10.6308,2,0.0016,3,0.0103,2,-0.0110,3,0.1076,2,12,C
051011904063,1004063,Piątek,6,3,2004,2009,0,0,S,-0.0072,0,-13.8557,1,-0.0004,0,0.0003,2,-0.0092,4,0.0260,2,9,D
051011904063,1004063,Piątek,6,3,2005,2010,0,0,S,-0.0081,0,-19.8623,1,-0.0016,0,0.0103,2,-0.0070,4,0.0569,2,9,D
051011904063,1004063,Piątek,6,3,2006,2011,0,0,S,-0.0081,0,-20.1669,0,-0.0023,0,-0.0203,0,-0.0036,3,0.1112,3,6,E
051011904063,1004063,Piątek,6,3,2007,2012,0,0,S,-0.0070,0,-17.3500,1,-0.0022,0,-0.0471,0,0.0024,0,0.0592,2,3,E
051011904063,1004063,Piątek,6,3,2008,2013,0,0,S,-0.0058,0,-17.4372,1,-0.0028,0,-0.0164,1,0.0051,0,0.0503,2,4,E
051011904063,1004063,Piątek,6,3,2009,2014,0,0,S,-0.0055,0,-13.2308,1,-0.0032,1,-0.0102,1,0.0018,0,0.1117,3,6,E
051011904063,1004063,Piątek,6,3,2010,2015,0,0,S,-0.0040,1,-7.5283,2,-0.0041,2,-0.0073,1,0.0009,0,0.0948,3,9,D
051011904063,1004063,Piątek,6,3,2011,2016,0,0,S,-0.0062,0,-14.7272,1,-0.0066,1,0.0053,2,-0.0016,2,0.0364,2,8,D
051011904063,1004063,Piątek,6,3,2012,2017,0,0,S,-0.0055,1,-14.1604,1,-0.0098,1,0.0083,2,-0.0057,2,0.0732,3,10,D
051011904063,1004063,Piątek,6,3,2013,2018,0,0,S,-0.0066,0,-14.9259,1,-0.0112,1,-0.0023,1,-0.0061,1,0.0677,2,6,E
051011904063,1004063,Piątek,6,3,2014,2019,0,0,S,-0.0069,1,-17.4792,1,-0.0134,1,0.0710,4,-0.0045,1,0.1318,4,12,C
051011904063,1004063,Piątek,6,3,2015,2020,0,1690,S,-0.0098,0,-20.8736,1,-0.0170,0,0.0893,4,-0.0051,4,0.1620,4,13,C
051011904063,1004063,Piątek,6,3,2016,2021,0,1652,S,-0.0092,0,-17.1023,1,-0.0178,0,0.0916,4,-0.0032,3,0.1902,4,12,C
051011904072,1004072,Świnice Warckie,6,2,2003,2008,4243,4059,R,-0.0088,0,-22.2470,0,0.0007,3,-0.0007,1,-0.0098,3,0.1180,2,9,D
051011904072,1004072,Świnice Warckie,6,2,2004,2009,4196,4046,R,-0.0073,0,-20.1463,1,0.0018,3,0.0136,2,-0.0087,4,0.0519,2,12,C
051011904072,1004072,Świnice Warckie,6,2,2005,2010,4130,4117,R,-0.0006,1,-19.9118,1,0.0098,3,0.0420,3,-0.0078,4,0.0162,2,14,B
051011904072,1004072,Świnice Warckie,6,2,2006,2011,4118,4101,R,-0.0008,1,-16.2733,1,0.0093,3,0.0410,3,-0.0054,4,0.0713,2,14,B
051011904072,1004072,Świnice Warckie,6,2,2007,2012,4033,4086,R,0.0026,3,-4.9060,2,0.0107,3,0.0211,3,-0.0008,4,0.0538,2,17,B
051011904072,1004072,Świnice Warckie,6,2,2008,2013,4059,4076,R,0.0008,3,-3.4206,2,0.0122,4,0.0298,3,0.0035,0,0.0445,2,14,B
051011904072,1004072,Świnice Warckie,6,2,2009,2014,4046,4024,R,-0.0011,1,-2.6819,2,0.0076,3,0.0462,4,-0.0001,1,0.1537,4,15,B
051011904072,1004072,Świnice Warckie,6,2,2010,2015,4117,3986,R,-0.0064,0,-0.2529,3,-0.0029,2,0.0359,3,-0.0021,2,0.1547,4,14,B
051011904072,1004072,Świnice Warckie,6,2,2011,2016,4101,3972,R,-0.0064,0,-5.8234,2,-0.0041,2,0.0440,3,-0.0035,2,0.0896,3,12,C
051011904072,1004072,Świnice Warckie,6,2,2012,2017,4086,3950,R,-0.0067,0,-10.7855,1,-0.0056,2,0.0596,4,-0.0082,4,0.0703,2,13,C
051011904072,1004072,Świnice Warckie,6,2,2013,2018,4076,3923,R,-0.0076,0,-7.5387,2,-0.0105,1,0.0500,4,-0.0101,4,0.0885,3,14,B
051011904072,1004072,Świnice Warckie,6,2,2014,2019,4024,3888,R,-0.0069,1,-8.8421,2,-0.0110,1,0.0305,3,-0.0073,4,0.1185,4,15,B
051011904072,1004072,Świnice Warckie,6,2,2015,2020,3986,3880,R,-0.0054,1,-6.5225,2,-0.0098,2,0.0193,2,-0.0070,4,0.1625,4,15,B
051011904072,1004072,Świnice Warckie,6,2,2016,2021,3972,3861,R,-0.0057,2,0.8003,3,-0.0116,2,0.0201,3,-0.0060,4,0.1336,4,18,B
051011904082,1004082,Witonia,6,2,2003,2008,3636,3434,R,-0.0114,0,-27.9542,0,0.0012,3,-0.0131,0,-0.0107,3,0.0782,2,8,D
051011904082,1004082,Witonia,6,2,2004,2009,3575,3402,R,-0.0099,0,-27.4706,0,0.0005,3,0.0319,3,-0.0083,3,0.0298,2,11,C
051011904082,1004082,Witonia,6,2,2005,2010,3536,3484,R,-0.0030,0,-24.6552,0,0.0049,3,0.0171,2,-0.0088,4,0.0518,2,11,C
051011904082,1004082,Witonia,6,2,2006,2011,3497,3472,R,-0.0014,1,-19.8022,1,0.0070,3,0.0294,3,-0.0065,4,0.0515,2,14,B
051011904082,1004082,Witonia,6,2,2007,2012,3466,3425,R,-0.0024,0,-23.3611,0,0.0024,3,-0.0207,0,0.0003,0,0.0801,2,5,E
051011904082,1004082,Witonia,6,2,2008,2013,3434,3391,R,-0.0025,1,-24.3196,0,0.0034,3,-0.0424,0,0.0036,0,0.0552,2,6,E
051011904082,1004082,Witonia,6,2,2009,2014,3402,3318,R,-0.0050,0,-23.6015,0,0.0010,3,-0.0178,0,-0.0010,2,0.1134,3,8,D
051011904082,1004082,Witonia,6,2,2010,2015,3484,3310,R,-0.0102,0,-22.7404,0,-0.0047,1,-0.0146,0,-0.0018,2,0.1397,4,7,D
051011904082,1004082,Witonia,6,2,2011,2016,3472,3322,R,-0.0088,0,-19.1802,0,-0.0089,1,-0.0308,0,-0.0027,1,0.0924,3,5,E
051011904082,1004082,Witonia,6,2,2012,2017,3425,3299,R,-0.0075,0,-14.9456,1,-0.0098,1,-0.0231,0,-0.0053,1,0.0381,2,5,E
051011904082,1004082,Witonia,6,2,2013,2018,3391,3262,R,-0.0077,0,-13.9875,1,-0.0128,1,0.0177,2,-0.0063,2,0.0481,2,8,D
051011904082,1004082,Witonia,6,2,2014,2019,3318,3237,R,-0.0049,1,-12.2999,1,-0.0125,1,0.0268,3,-0.0064,3,0.0615,2,11,C
051011904082,1004082,Witonia,6,2,2015,2020,3310,3201,R,-0.0067,1,-15.1115,1,-0.0174,0,-0.0123,0,-0.0056,4,0.0409,2,8,D
051011904082,1004082,Witonia,6,2,2016,2021,3322,3185,R,-0.0084,1,-15.3219,1,-0.0175,0,0.0329,3,-0.0049,4,0.0616,2,11,C
051011905011,1005011,Łowicz,6,1,2003,2008,30532,29809,M,-0.0048,1,-22.8580,0,-0.0042,0,0.0294,2,-0.0091,2,0.1631,3,8,D
051011905011,1005011,Łowicz,6,1,2004,2009,30383,29672,M,-0.0047,1,-23.9034,0,-0.0059,0,0.0064,2,-0.0060,2,0.0943,2,7,D
051011905011,1005011,Łowicz,6,1,2005,2010,30305,29922,M,-0.0025,0,-23.0928,0,-0.0059,0,0.0098,2,-0.0029,1,0.0963,2,5,E
051011905011,1005011,Łowicz,6,1,2006,2011,30123,29770,M,-0.0024,0,-24.6907,0,-0.0080,0,-0.0023,1,-0.0009,1,0.0861,2,4,E
051011905011,1005011,Łowicz,6,1,2007,2012,29929,29640,M,-0.0019,1,-24.4641,0,-0.0105,0,-0.0055,1,0.0016,0,0.0546,2,4,E
051011905011,1005011,Łowicz,6,1,2008,2013,29809,29420,M,-0.0026,0,-24.4984,0,-0.0123,0,-0.0082,1,0.0028,0,0.0126,2,3,E
051011905011,1005011,Łowicz,6,1,2009,2014,29672,29169,M,-0.0034,0,-26.1324,0,-0.0145,0,0.0041,2,-0.0003,2,0.0563,2,6,E
051011905011,1005011,Łowicz,6,1,2010,2015,29922,28936,M,-0.0067,0,-22.3893,0,-0.0198,0,-0.0000,1,-0.0013,1,0.0515,2,4,E
051011905011,1005011,Łowicz,6,1,2011,2016,29770,28811,M,-0.0065,0,-19.3974,0,-0.0203,0,0.0043,2,-0.0020,0,0.0557,2,4,E
051011905011,1005011,Łowicz,6,1,2012,2017,29640,28704,M,-0.0064,0,-18.3852,0,-0.0209,0,-0.0016,1,-0.0042,0,0.0348,2,3,E
051011905011,1005011,Łowicz,6,1,2013,2018,29420,28501,M,-0.0063,1,-19.3599,0,-0.0209,0,-0.0002,1,-0.0048,0,0.0590,2,4,E
051011905011,1005011,Łowicz,6,1,2014,2019,29169,28224,M,-0.0066,1,-18.2808,1,-0.0214,0,-0.0028,1,-0.0045,1,0.0591,2,6,E
051011905011,1005011,Łowicz,6,1,2015,2020,28936,27896,M,-0.0073,1,-25.4503,0,-0.0215,0,-0.0078,1,-0.0026,1,0.0729,2,5,E
051011905011,1005011,Łowicz,6,1,2016,2021,28811,27436,M,-0.0097,0,-29.9408,0,-0.0224,0,-0.0060,1,-0.0025,2,0.0778,2,5,E
051011905022,1005022,Bielawy,6,2,2003,2008,6166,5881,R,-0.0094,0,-20.8867,1,-0.0021,0,0.0598,4,-0.0062,0,0.1177,2,7,D
051011905022,1005022,Bielawy,6,2,2004,2009,6097,5893,R,-0.0068,0,-15.2137,1,-0.0009,0,0.0233,2,-0.0066,2,0.0896,2,7,D
051011905022,1005022,Bielawy,6,2,2005,2010,6028,5793,R,-0.0079,0,-12.1559,1,-0.0044,0,0.0287,3,-0.0052,2,0.0743,2,8,D
051011905022,1005022,Bielawy,6,2,2006,2011,5997,5753,R,-0.0083,0,-8.1327,2,-0.0058,0,0.0681,4,-0.0037,3,0.0797,2,11,C
051011905022,1005022,Bielawy,6,2,2007,2012,5936,5706,R,-0.0079,0,-3.6589,2,-0.0063,0,0.0587,4,-0.0017,4,0.1216,4,14,B
051011905022,1005022,Bielawy,6,2,2008,2013,5881,5649,R,-0.0080,0,-5.0098,2,-0.0072,0,0.0139,2,0.0005,0,0.0228,2,6,E
051011905022,1005022,Bielawy,6,2,2009,2014,5893,5617,R,-0.0095,0,-10.2090,2,-0.0107,0,0.0387,3,0.0022,0,0.1012,3,8,D
051011905022,1005022,Bielawy,6,2,2010,2015,5793,5605,R,-0.0066,0,-7.7922,2,-0.0066,1,0.0117,2,-0.0002,1,0.1416,4,10,D
051011905022,1005022,Bielawy,6,2,2011,2016,5753,5543,R,-0.0074,0,-10.6590,1,-0.0086,1,-0.0114,0,-0.0007,0,0.0643,2,4,E
051011905022,1005022,Bielawy,6,2,2012,2017,5706,5454,R,-0.0090,0,-17.7155,1,-0.0102,1,-0.0286,0,-0.0025,1,0.0228,2,5,E
051011905022,1005022,Bielawy,6,2,2013,2018,5649,5385,R,-0.0095,0,-17.9151,1,-0.0110,1,-0.0026,1,-0.0037,2,0.1161,4,9,D
051011905022,1005022,Bielawy,6,2,2014,2019,5617,5325,R,-0.0106,0,-15.2251,1,-0.0124,1,0.0083,2,-0.0051,2,0.0583,2,8,D
051011905022,1005022,Bielawy,6,2,2015,2020,5605,5267,R,-0.0124,0,-16.7440,1,-0.0170,0,0.0044,2,-0.0025,1,0.0395,2,6,E
051011905022,1005022,Bielawy,6,2,2016,2021,5543,5203,R,-0.0126,0,-17.8582,1,-0.0164,0,-0.0024,1,-0.0028,3,0.0857,2,7,D
051011905032,1005032,Chąśno,6,2,2003,2008,3219,3133,R,-0.0054,0,-9.5181,2,0.0077,3,0.0245,2,-0.0055,2,0.0501,2,11,C
051011905032,1005032,Chąśno,6,2,2004,2009,3200,3090,R,-0.0070,0,-12.7543,1,0.0047,3,-0.0113,0,-0.0038,3,0.0529,2,9,D
051011905032,1005032,Chąśno,6,2,2005,2010,3207,3087,R,-0.0076,0,-17.1682,1,0.0055,3,0.0436,3,-0.0031,3,0.0803,2,12,C
051011905032,1005032,Chąśno,6,2,2006,2011,3190,3060,R,-0.0083,0,-17.2481,1,0.0070,3,0.0984,4,-0.0006,2,0.1971,4,14,B
051011905032,1005032,Chąśno,6,2,2007,2012,3170,3022,R,-0.0095,0,-15.0026,1,0.0038,3,0.0845,4,0.0014,0,0.1301,4,12,C
051011905032,1005032,Chąśno,6,2,2008,2013,3133,2996,R,-0.0089,0,-21.7949,0,0.0021,3,0.0465,4,0.0027,0,0.0983,4,11,C
051011905032,1005032,Chąśno,6,2,2009,2014,3090,2977,R,-0.0074,0,-17.8868,1,0.0046,3,0.0924,4,0.0016,0,0.1853,4,12,C
051011905032,1005032,Chąśno,6,2,2010,2015,3087,2960,R,-0.0084,0,-16.5911,1,0.0002,3,0.0567,4,-0.0008,2,0.1216,4,14,B
051011905032,1005032,Chąśno,6,2,2011,2016,3060,2949,R,-0.0074,0,-16.3258,1,-0.0021,2,0.0684,4,-0.0012,1,-0.0086,0,8,D
051011905032,1005032,Chąśno,6,2,2012,2017,3022,2924,R,-0.0066,0,-8.6595,2,-0.0028,3,0.0494,4,-0.0021,0,0.0680,2,11,C
051011905032,1005032,Chąśno,6,2,2013,2018,2996,2919,R,-0.0052,1,-1.3692,3,-0.0043,3,0.0332,3,-0.0030,1,0.0975,4,15,B
051011905032,1005032,Chąśno,6,2,2014,2019,2977,2907,R,-0.0047,1,-2.0410,3,-0.0069,2,0.0052,2,-0.0033,0,0.0815,3,11,C
051011905032,1005032,Chąśno,6,2,2015,2020,2960,2912,R,-0.0033,2,3.4535,3,-0.0065,3,-0.0344,0,-0.0009,1,0.1281,3,12,C
051011905032,1005032,Chąśno,6,2,2016,2021,2949,2876,R,-0.0050,2,-0.0666,3,-0.0099,2,-0.0427,0,-0.0022,1,0.1154,3,11,C
051011905042,1005042,Domaniewice,6,2,2003,2008,4650,4635,R,-0.0006,2,3.2433,3,0.0051,3,0.0532,3,-0.0066,1,0.0999,2,14,B
051011905042,1005042,Domaniewice,6,2,2004,2009,4621,4645,R,0.0010,3,2.8161,3,0.0067,3,0.0919,4,-0.0046,1,0.0952,2,16,B
051011905042,1005042,Domaniewice,6,2,2005,2010,4611,4651,R,0.0017,3,2.3730,3,0.0044,3,0.0720,4,-0.0049,2,0.0772,2,17,B
051011905042,1005042,Domaniewice,6,2,2006,2011,4628,4654,R,0.0011,3,8.6151,3,0.0028,3,0.0717,4,-0.0025,2,0.0656,2,17,B
051011905042,1005042,Domaniewice,6,2,2007,2012,4624,4646,R,0.0009,3,4.5174,3,0.0016,3,0.0410,3,0.0011,0,0.0792,2,14,B
051011905042,1005042,Domaniewice,6,2,2008,2013,4635,4644,R,0.0004,3,1.2824,3,0.0001,3,0.0306,3,0.0005,0,0.0560,2,14,B
051011905042,1005042,Domaniewice,6,2,2009,2014,4645,4652,R,0.0003,3,3.2186,3,-0.0036,1,0.0040,2,-0.0009,2,0.0942,3,14,B
051011905042,1005042,Domaniewice,6,2,2010,2015,4651,4665,R,0.0006,3,2.1436,3,-0.0045,1,0.0449,4,0.0004,0,0.0993,3,14,B
051011905042,1005042,Domaniewice,6,2,2011,2016,4654,4659,R,0.0002,3,-3.6562,2,-0.0042,2,0.0373,3,-0.0016,2,0.0786,3,15,B
051011905042,1005042,Domaniewice,6,2,2012,2017,4646,4659,R,0.0006,3,-2.1472,3,-0.0041,2,0.0025,2,-0.0054,2,0.0577,2,14,B
051011905042,1005042,Domaniewice,6,2,2013,2018,4644,4664,R,0.0009,3,-1.0724,3,-0.0041,3,0.0000,1,-0.0041,2,0.0981,4,16,B
051011905042,1005042,Domaniewice,6,2,2014,2019,4652,4650,R,-0.0001,3,-0.8569,3,-0.0048,3,0.0196,2,-0.0029,1,0.0712,2,14,B
051011905042,1005042,Domaniewice,6,2,2015,2020,4665,4653,R,-0.0005,3,1.9370,3,-0.0055,3,-0.0463,0,-0.0036,3,0.0693,2,14,B
051011905042,1005042,Domaniewice,6,2,2016,2021,4659,4636,R,-0.0010,3,2.5766,3,-0.0083,3,-0.0578,0,-0.0016,3,0.0969,2,14,B
051011905052,1005052,Kiernozia,6,2,2003,2008,3660,3586,R,-0.0041,1,-8.8338,2,0.0016,3,-0.0380,0,-0.0072,1,0.1934,4,11,C
051011905052,1005052,Kiernozia,6,2,2004,2009,3683,3537,R,-0.0081,0,-11.1293,2,-0.0011,0,-0.0139,0,-0.0067,2,0.0374,2,6,E
051011905052,1005052,Kiernozia,6,2,2005,2010,3643,3596,R,-0.0026,0,-13.9675,1,0.0028,3,0.0024,2,-0.0058,3,0.0391,2,11,C
051011905052,1005052,Kiernozia,6,2,2006,2011,3613,3591,R,-0.0012,1,-9.5103,2,0.0026,3,0.0530,4,-0.0026,4,0.1801,4,18,B
051011905052,1005052,Kiernozia,6,2,2007,2012,3586,3570,R,-0.0009,1,-8.9638,2,0.0031,3,0.0070,2,0.0002,0,0.0402,2,10,D
051011905052,1005052,Kiernozia,6,2,2008,2013,3586,3524,R,-0.0035,0,-12.0999,1,-0.0006,1,-0.0056,1,0.0010,0,-0.0551,0,3,E
051011905052,1005052,Kiernozia,6,2,2009,2014,3537,3483,R,-0.0031,0,-11.8611,1,-0.0017,1,-0.0234,0,0.0016,0,0.2261,4,6,E
051011905052,1005052,Kiernozia,6,2,2010,2015,3596,3464,R,-0.0075,0,-4.6308,2,-0.0058,1,-0.0110,1,0.0008,0,0.0939,3,7,D
051011905052,1005052,Kiernozia,6,2,2011,2016,3591,3462,R,-0.0073,0,-12.8311,1,-0.0080,1,-0.0304,0,0.0004,0,-0.0398,0,2,E
051011905052,1005052,Kiernozia,6,2,2012,2017,3570,3420,R,-0.0085,0,-13.8188,1,-0.0108,1,0.0395,3,-0.0031,1,0.0696,2,8,D
051011905052,1005052,Kiernozia,6,2,2013,2018,3524,3408,R,-0.0067,0,-9.5526,2,-0.0097,1,0.0524,4,-0.0032,1,0.0417,2,10,D
051011905052,1005052,Kiernozia,6,2,2014,2019,3483,3366,R,-0.0068,1,-11.7321,1,-0.0093,2,0.0818,4,-0.0041,4,-0.0157,0,12,C
051011905052,1005052,Kiernozia,6,2,2015,2020,3464,3339,R,-0.0073,1,-10.8336,2,-0.0115,1,0.0427,4,-0.0020,0,0.1344,4,12,C
051011905052,1005052,Kiernozia,6,2,2016,2021,3462,3294,R,-0.0099,0,-12.5283,2,-0.0139,1,0.0291,3,-0.0030,3,0.0944,2,11,C
051011905062,1005062,Kocierzew Południowy,6,2,2003,2008,4727,4585,R,-0.0061,0,-12.3699,1,0.0044,3,-0.1054,0,-0.0046,1,0.0720,2,7,D
051011905062,1005062,Kocierzew Południowy,6,2,2004,2009,4718,4570,R,-0.0064,0,-19.4948,1,0.0036,3,-0.0058,1,-0.0038,3,0.0417,2,10,D
051011905062,1005062,Kocierzew Południowy,6,2,2005,2010,4698,4434,R,-0.0115,0,-23.9700,0,-0.0038,0,-0.0252,0,-0.0024,2,0.0465,2,4,E
051011905062,1005062,Kocierzew Południowy,6,2,2006,2011,4698,4432,R,-0.0116,0,-25.7623,0,-0.0055,0,-0.0236,0,-0.0024,4,0.0547,2,6,E
051011905062,1005062,Kocierzew Południowy,6,2,2007,2012,4633,4400,R,-0.0103,0,-25.2304,0,-0.0025,0,-0.0318,0,0.0007,0,0.0623,2,2,E
051011905062,1005062,Kocierzew Południowy,6,2,2008,2013,4585,4399,R,-0.0082,0,-21.3598,0,-0.0001,1,-0.0531,0,0.0023,0,0.0708,3,4,E
051011905062,1005062,Kocierzew Południowy,6,2,2009,2014,4570,4361,R,-0.0093,0,-21.1005,0,-0.0033,1,-0.0010,1,-0.0003,3,0.1056,3,8,D
051011905062,1005062,Kocierzew Południowy,6,2,2010,2015,4434,4332,R,-0.0046,1,-13.4325,1,0.0014,3,0.0220,3,-0.0017,3,0.1089,3,14,B
051011905062,1005062,Kocierzew Południowy,6,2,2011,2016,4432,4317,R,-0.0052,1,-17.1808,1,-0.0004,3,0.0385,3,-0.0000,0,0.0727,2,10,D
051011905062,1005062,Kocierzew Południowy,6,2,2012,2017,4400,4285,R,-0.0053,1,-13.3904,1,-0.0041,2,0.0544,4,-0.0028,1,0.0604,2,11,C
051011905062,1005062,Kocierzew Południowy,6,2,2013,2018,4399,4249,R,-0.0069,0,-15.0860,1,-0.0085,2,0.0621,4,-0.0032,1,0.0666,2,10,D
051011905062,1005062,Kocierzew Południowy,6,2,2014,2019,4361,4204,R,-0.0073,0,-15.9452,1,-0.0099,2,0.0618,4,-0.0025,1,0.1343,4,12,C
051011905062,1005062,Kocierzew Południowy,6,2,2015,2020,4332,4179,R,-0.0072,1,-19.7738,1,-0.0111,2,0.0493,4,-0.0013,2,0.1440,4,14,B
051011905062,1005062,Kocierzew Południowy,6,2,2016,2021,4317,4123,R,-0.0092,0,-23.9052,0,-0.0123,1,0.0256,3,-0.0020,4,0.1124,3,11,C
051011905072,1005072,Łowicz,6,2,2003,2008,7443,7407,R,-0.0010,2,17.5260,4,0.0110,3,-0.1280,0,-0.0063,0,0.1101,2,11,C
