fid,teryt_id,area
11269,0601011,11751.8819420785
11270,0601011,49.3628421928734
11271,0601011,339665.949200332
11272,0601011,5907419.97715029
11273,0464011,3097543.49767701
11274,0464011,8219547.1848987
11275,0464011,2090727.26835025
11276,0464011,2127366.09094471
11277,0464011,824573.956199884
11278,2062011,2591.87400767207
11279,2062011,455386.429275624
11280,2062011,512209.023152247
11281,2062011,10085545.682566
11282,2062011,114.735407143831
11283,2206032,261076.046950459
11284,2206032,897600.233602047
11285,2206032,738102.344801098
11286,0614043,273992.012452528
11287,0614043,440229.229298547
11288,0614043,1714237.72720382
11289,0614043,548299.117312314
11290,3009092,798518.474649966
11291,0414082,379203.259150892
11292,0414082,439424.134601012
11293,0414082,393960.948549569
11294,0414082,511839.343700111
11295,0414082,1764791.78974937
11296,0414082,332316.553999722
11297,0414082,770160.509548485
11298,0414082,313561.804449141
11299,0414082,788114.164350331
11300,0414082,255924.174449578
11301,1813012,618399.366400361
11302,1813012,985241.328199416
11303,1408011,1722.91363543272
11304,1408011,8.0838293787092
11305,1408011,16394.2844618466
11306,1408011,11774150.7486715
11307,1408011,38.0265710763633
11308,1408011,10.2985689453781
11309,1408011,252.702442213893
11310,0402073,251122.129900277
11311,0402073,252119.356549501
11312,0402073,1269324.90319881
11313,2403062,46150.6975005865
11314,2403062,449310.042821167
11315,2403062,982326.311980756
11316,2403062,326004.629449904
11317,2403062,20578.2113369405
11318,2403062,210.545877590775
11319,2403062,156266.536540717
11320,2403062,763349.523272365
11321,2403062,1107495.94959879
11322,2403062,461294.783399552
11323,1432053,10298439.6235899
11324,1432053,336289.986618468
11325,3010112,803860.963750318
11326,3010112,390715.971350014
11327,3010112,1732152.11822795
11328,3010112,364863.557000369
11329,3010112,8.34487918019295
11330,3010112,3327.89040376246
11331,3010112,779911.310848907
11332,3010112,18856.0241444334
11333,3010112,1956.0654437542
11334,3010112,11623.8605919108
11335,3010112,22543.2708264068
11336,0618022,362088.914399743
11337,0618022,1617659.14986689
11338,0618022,317329.736152137
11339,0214053,269098.625800848
11340,0214053,266204.307388252
11341,0214053,579305.638300359
11342,0214053,562443.34969949
11343,0214053,441362.395100281
11344,0214053,525525.07864958
11345,0214053,1241004.41700026
11346,0214053,368972.005649284
11347,0214053,8413.1714999713
11348,1204073,258063.654149413
11349,1204073,33533.7550225593
11350,1204073,2281547.97490126
11351,1204073,50705.0012459075
11352,2416083,256426.60190016
11353,2416083,268463.152447186
11354,2416083,768527.940350175
11355,2416083,442503.873450756
11356,2416083,2403837.54274971
11357,2416083,776830.504370913
11358,2416083,269494.030600369
11359,2416083,250976.103899863
11360,2416083,623232.027950004
11361,2416083,311691.402749792
11362,0402032,3848.62640633434
11363,0402032,550691.663137853
11364,0402032,776.817405045033
11365,0402032,59100.6882138364
11366,0402032,42175.5354244998
11367,0402032,430385.324121568
11368,0402032,273558.432850532
11369,0402032,46106.0617904272
11370,0402032,309287.681931742
11371,0402032,3048.19761895016
11372,0402032,705577.667577051
11373,0402032,302732.609749615
11374,1608013,447111.614899576
11375,1608013,462655.838849425
11376,1608013,1555120.5681988
11377,1608013,314515.651000142
11378,1608013,257566.98939985
11379,1608013,370325.130250081
11380,1608013,11637.3590373918
11381,1608013,3342.78315119073
11382,1010012,261820.550698861
11383,1010012,255869.508850098
11384,1010012,297446.029800892
11385,1010012,603139.234750628
11386,1010012,311226.944849495
11387,1010012,16821.1158147156
11388,1010012,382764.7612492
11389,1010012,265278.834500611
11390,1010012,315406.183649957
11391,1010012,375688.713201404
11392,1010012,400054.584800065
11393,2206042,258773.874650285
11394,2206042,4740.32018303126
11395,2206042,801100.637149908
11396,2206042,1685.77550338209
11397,2206042,3354.54619447887
11398,2206042,30.206791699864
11399,2206042,376510.382549733
11400,2206042,347933.979864463
11401,2206042,420087.601400316
11402,2206042,261123.517399579
11403,2206042,259503.272699565
11404,2206042,1727.0029658433
11405,2206042,1061018.81580192
11406,2206042,275049.932088211
11407,2206042,105295.440458253
11408,2206042,532951.052049741
11409,2206042,398338.238950133
11410,2206042,497286.986999586
11411,2403072,634176.413034491
11412,2403072,1838.19683863968
11413,2403072,2981346.10195024
11414,2403072,86562.5395489335
11415,2403072,40.0222670733929
11416,2403072,40278.2954785079
11417,2403072,2947.27048739791
11418,2403072,822888.843749344
11419,2403072,1514.27438973822
11420,2403072,37436.0719297528
11421,2403072,5150984.22001409
11422,2403072,2.46227344684303
11423,2403072,672605.750152588
11424,2403072,10375.7979987934
11425,2403072,291630.678600088
11426,2403072,449952.552000135
11427,2403072,64.7754396973178
11428,2403072,13655.0969251115
11429,2403072,558171.172665456
11430,0614052,442583.176336467
11431,0614052,3528345.20141972
11432,0614052,22135.2123758942
11433,0614052,726301.263748407
11434,0614052,316667.014050253
11435,0614052,144377.505882464
11436,0614052,279313.122950554
11437,0614052,268500.122950792
11438,0614052,790222.638943359
11439,0614052,21158.418408215
11440,0614052,339262.342350394
11441,0614052,484473.140161221
11442,0414093,656686.406949282
11443,0414093,265724.941599876
11444,0414093,4400716.97515218
11445,0414093,262336.525650024
11446,0414093,416056.485650569
11447,0414093,333338.435950428
11448,1218082,2050166.15640552
11449,1218082,726828.768450558
11450,1218082,641519.503950417
11451,2802062,285366.40075016
11452,2802062,298104.779249847
11453,2802062,257940.590849787
11454,2802062,286455.738450706
11455,1020072,422274.677548289
11456,1020072,525621.171499968
11457,1020072,976087.302349932
11458,1020072,138639.352132911
11459,1020072,370108.246250987
11460,3201011,5818055.36318797
11461,3201011,409804.443899609
11462,0601072,263201.749350458
11463,0601072,452857.045300974
11464,0601072,975696.64034915
11465,0601072,461.729455940425
11466,0601072,2330.73139278591
11467,2472011,51.9985928945243
11468,2472011,338.155083205551
11469,2472011,4750460.82685822
11470,2472011,335060.573949389
11471,2472011,669271.732000411
11472,2472011,47530.17596068
11473,2472011,7713874.56455718
11474,2472011,3713124.28049505
11475,2472011,32348.2009522244
11476,2472011,927079.800648287
11477,2472011,363.932641306892
11478,2472011,2703329.42907526
11479,2472011,2796115.75297103
11480,2472011,554.37791948393
11481,2472011,147219.462755442
11482,2472011,352.124474903569
11483,2472011,9476.85172562674
11484,2472011,126044.50588353
11485,2472011,67.2635766920866
11486,2472011,19.2366451956332
11487,2472011,679.199642004445
11488,2472011,113.996017822996
11489,2472011,18143.9970921315
11490,2472011,1008.87081175111
11491,2472011,6092.18909897283
11492,2472011,0.127626319415867
11493,2472011,866.91381680686
11494,2472011,577.330932706594
11495,2472011,45.1965506225824
11496,2472011,10325.2353243679
11497,3010123,1212580.11850011
11498,3010123,875581.635224152
11499,3010123,1136099.03119901
11500,3010123,3556107.44090122
11501,3010123,291729.661149263
11502,3010123,1709536.79799652
11503,1432063,3746.48954480514
11504,1432063,79010.0691901175
11505,1432063,2448732.99963418
11506,1432063,5127345.94260009
11507,1432063,297580.639203817
11508,1432063,13522.3887428591
11509,1432063,2898.07022872567
11510,1432063,8519.10130466521
11511,1432063,67727.1135767982
11512,1432063,123336.890946418
11513,1432063,658874.99744904
11514,1432063,211679.752374457
11515,0618032,252264.019400537
11516,0618032,583445.593800604
11517,0618032,498864.191280604
11518,0618032,520666.807550341
11519,0618032,380583.223750234
11520,0618032,495.917579770088
11521,0618032,284552.578600615
11522,0618032,261324.325349778
11523,0618032,266370.089399338
11524,0618032,711024.015349656
11525,0618032,431992.845249929
11526,0214062,681059.344399661
11527,0214062,448235.671340786
11528,0214062,306672.648249567
11529,0214062,295678.596000075
11530,0214062,851561.20765022
11531,0214062,463799.345399499
11532,0214062,5123.02532474697
11533,0214062,7019.43523909897
11534,0214062,274180.568906147
11535,0214062,534773.691100128
11536,0214062,334828.614949584
11537,0214062,438891.951899886
11538,0214062,749660.850900404
11539,0214062,663407.169399023
11540,0214062,349777.158299692
11541,0214062,677564.729750358
11542,0214062,361081.068499945
11543,0214062,1093700.21933
11544,0214062,273488.624699771
11545,0214062,328738.734799668
11546,0214062,408005.899650259
11547,0214062,350209.289699733
11548,0214062,1392099.66005132
11549,0214062,317704.994649529
11550,0214062,1389.16813735664
11551,0214062,971.9807579685
11552,0418011,1265326.18191261
11553,2416092,51232.5318286337
11554,2416092,478641.769485438
11555,2416092,860970.497999042
11556,2416092,341604.647550225
11557,2416092,430364.380300283
11558,2416092,381035.069150269
11559,3062011,239727.886878282
11560,3062011,9460512.39632623
11561,3062011,1270.77464590967
11562,3062011,6793.39404329704
11563,3062011,22258.1960102469
11564,3062011,14150.0993134081
11565,3062011,6338920.39600892
11566,3062011,969406.11280863
11567,3062011,908385.199699983
11568,3062011,812966.978149836
11569,3062011,614935.725219041
11570,3062011,2944.41625638306
11571,0402042,306379.517100245
11572,0402042,311116.208600342
11573,0402042,971415.410900235
11574,2206011,6234980.98770108
11575,2206011,93.0000115334988
11576,2206011,48.91318577528
11577,2206011,7711.95879951864
11578,2006053,373987.507600546
11579,2006053,566789.28910017
11580,2006053,345735.710099492
11581,2006053,277444.693650231
11582,2006053,1103140.97025099
11583,2006053,251127.797800623
11584,2006053,233877.6824307
11585,2006053,81.9154783524573
11586,2006053,285111.36725089
11587,2006053,273020.113600373
11588,2006053,254708.030550241
11589,2006053,251098.400650084
11590,2006053,258485.831949741
11591,2006053,267588.829900146
11592,2006053,333513.546650052
11593,2006053,267332.374849975
11594,1010022,380322.039750338
11595,1010022,256425.277651012
11596,1010022,1871389.74735165
11597,1010022,479355.211147964
11598,1010022,381867.270800322
11599,1010022,834873.52243492
11600,0414063,410916.386040539
11601,0414063,1706174.08045122
11602,0414063,313308.499300458
11603,2403082,0.145934813655913
11604,2403082,751.122561499476
11605,2403082,363.325870648026
11606,2403082,1131.37647858262
11607,2403082,168287.162467765
11608,2403082,1898678.64818976
11609,2403082,398876.047148943
11610,2403082,389329.739798658
11611,2403082,635592.870700985
11612,2403082,96958.9310630113
11613,2403082,92178.0725257955
11614,2403082,901438.955199867
11615,2403082,108642.81368178
11616,2403082,1017989.33550057
11617,2403082,363078.82574977
11618,2403082,333.248516902328
11619,2403082,328.022380620241
11620,2403082,19173.4103124151
11621,0206041,2641296.32220042
11622,0206041,460517.38435024
11623,1218093,565500.919899702
11624,1218093,9441085.98759012
11625,1218093,1880215.60525204
11626,1218093,657897.036600083
11627,1218093,107465.61872426
11628,1218093,116455.258912906
11629,0801052,414860.650599614
11630,0801052,547186.124448389
11631,0801052,440268.06989941
11632,0801052,747427.384499043
11633,0801052,310593.656098828
11634,0801052,334839.243199497
11635,0801052,516203.896249831
11636,0801052,2886.62415355444
11637,0801052,990481.471763402
11638,0801052,409982.344249606
11639,0801052,319413.621901035
11640,2802072,342797.313900024
11641,2802072,349508.943049759
11642,2802072,273244.437999725
11643,2802072,309862.690600455
11644,2802072,281275.875100434
11645,1020083,3203.83981986344
11646,1020083,1561970.59689927
11647,1020083,380186.56765008
11648,1020083,1112173.32072118
11649,1020083,2495398.26805064
11650,1020083,299327.768498495
11651,1020083,356405.351250321
11652,1020083,220787.607915537
11653,1020083,493485.150150418
11654,1020083,479318.982900321
11655,1020083,350071.12724936
11656,1020083,458330.511650607
11657,1020083,637910.415047079
11658,1020083,1270487.53770053
11659,1020083,1542.43317694217
11660,2403042,8660751.51466536
11661,2403042,4541.91630268842
11662,2403042,658299.170273915
11663,2403042,53293.6434383187
11664,2403042,567.311520844698
11665,0601082,401809.492001312
11666,0601082,313434.87384975
11667,0601082,772326.606000721
11668,0601082,366758.090599731
11669,0601082,269450.614800543
11670,0601082,265771.435250282
11671,2406082,260393.130449593
11672,2406082,442904.233001173
11673,2406082,356830.301750511
11674,2406082,1558334.44714472
11675,2406082,323034.468700528
11676,2406082,307722.297500183
11677,3024053,283378.520549908
11678,3024053,738584.029749334
11679,3024053,369415.588549733
11680,3024053,251252.206099696
11681,3024053,262129.226149917
11682,3024053,305409.426950157
11683,0214032,266003.468400151
11684,0214032,523990.473400414
11685,0214032,257984.74495006
11686,0214032,364026.080849677
11687,0214032,343498.777448948
11688,0214032,344636.761199743
11689,0214032,269515.834799863
11690,0214032,1680185.68299937
11691,0214032,347636.508499071
11692,0214032,251326.335799426
11693,0214032,10.7419997174293
11694,2802033,263135.678099751
11695,2802033,957585.844348431
11696,1204052,280482.66604948
11697,1204052,806694.665950239
11698,1204052,1380393.36194814
11699,1204052,893855.611550495
11700,0601042,669977.072450532
11701,0601042,251919.316850543
11702,0601042,330970.895249158
11703,0601042,323891.38010025
11704,0601042,9503.19497278333
11705,0601042,797006.704750478
11706,0601042,483906.438647389
11707,0601042,322921.329590358
11708,2206022,251145.591850219
11709,2206022,1112471.8206495
11710,2206022,269729.178000815
11711,2206022,515111.775901392
11712,2006062,366164.078900516
11713,2006062,269699.970300019
11714,2006062,272736.895100862
11715,2006062,252651.805250272
11716,0414072,1123350.21074837
11717,0414072,266663.734249473
11718,0414072,464398.503499672
11719,3024063,269448.241650015
11720,3024063,265162.287549496
11721,3024063,260509.521749735
11722,3024063,3134047.17669979
11723,3024063,251465.099600248
11724,3024063,255179.245349437
11725,3024063,250485.597750276
11726,3024063,253653.583899856
11727,1218062,1225597.66612031
11728,1218062,1586.67497423291
11729,1218062,4018023.25549859
11730,1218062,163.844574034214
11731,1218062,614554.920965232
11732,1218062,238.186384826899
11733,1218062,1110.75507499278
11734,1218062,346240.509800404
11735,1218062,470682.599918731
11736,2802042,250834.835099876
11737,2802042,278200.609099776
11738,2802042,396927.749999613
11739,2802042,253288.730449438
11740,2802042,313319.37770009
11741,2802042,284355.426850013
11742,2802042,350049.265450209
11743,0206052,440325.163800687
11744,0206052,265940.039799809
11745,0206052,270449.640223444
11746,0206052,2066172.0757502
11747,0206052,256259.856450476
11748,0206052,802798.51719097
11749,0206052,394855.448028743
11750,0206052,990864.285499707
11751,0801062,965477.384498656
11752,0801062,101229.372008711
11753,0801062,2440.3213801384
11754,0801062,707787.184499979
11755,0801062,1599132.34979928
11756,0801062,137162.85696651
11757,0801062,483899.74034974
11758,0801062,535996.577449441
11759,0801062,282340.503794
11760,0801062,305692.015699863
11761,0801062,526997.152450651
11762,1436032,252876.449749723
11763,1436032,292607.023699284
11764,1436032,13209.4721352607
11765,1436032,630083.888270676
11766,1436032,257069.910500489
11767,1436032,509655.229851361
11768,1436032,501790.782800436
11769,1436032,372797.456501223
11770,1436032,316551.596200407
11771,1436032,39843.2763118558
11772,1436032,328390.348649532
11773,1436032,265465.986400902
11774,1436032,267146.339700218
11775,1436032,257070.537756294
11776,1436032,259010.749499574
11777,1422032,359883.334250212
11778,1422032,455249.890649423
11779,1422032,315430.513349771
11780,1422032,363570.34414959
11781,1422032,288894.583749682
11782,1422032,258586.046850085
11783,0601052,262831.04259932
11784,0601052,1862195.60794772
11785,0601052,271658.743849993
11786,0601052,261050.607500114
11787,0601052,592599.211999357
11788,0601052,273053.462199092
11789,0601052,328777.927643348
11790,0601052,418672.126456738
11791,2606043,973248.471499979
11792,2606043,6721.46134039015
11793,2606043,1075.52198968083
11794,2606043,342201.545899928
11795,2606043,2054273.6345489
11796,2606043,364962.559440553
11797,1408043,661232.090149939
11798,1408043,285343.289299726
11799,1408043,5510171.29535431
11800,1408043,305962.677549716
11801,1408043,3201246.60647717
11802,1408043,315006.143049285
11803,1408043,1602446.51552081
11804,1408043,8859.33572877478
11805,1408043,1348165.98962183
11806,1408043,1022.00892585516
11807,1408043,266250.613838489
11808,2403052,5161189.24070977
11809,2406092,635211.765341699
11810,2406092,600767.375151157
11811,2406092,1352050.42605858
11812,2406092,259661.357499659
11813,2406092,511882.121002018
11814,2406092,685648.273300231
11815,2406092,263842.586699963
11816,2406092,317339.602900118
11817,2406092,539259.096853517
11818,2406092,302036.571450353
11819,2406092,318942.351800442
11820,2406092,302842.576706197
11821,2406092,1613258.52729926
11822,2406092,1731254.28614804
11823,2406092,251137.266049951
11824,2406092,35.464553325437
11825,1210113,343370.086187508
11826,1210113,297356.636318423
11827,1210113,269765.983449936
11828,1210113,254303.966350079
11829,1210113,422524.525300097
11830,1210113,5289099.49659825
11831,1210113,459825.376800418
11832,0618011,3344.52696479112
11833,0618011,1614.29636463523
11834,0618011,735.23574218154
11835,0618011,4793272.18824002
11836,0618011,283471.882490039
11837,0206011,4496627.46487404
11838,0214042,1999488.49345982
11839,0214042,680999.250849485
11840,0214042,447460.209899902
11841,0214042,265459.817700565
11842,0214042,580360.540099412
11843,0214042,367646.475549936
11844,0214042,343361.337650519
11845,0214042,529577.230949461
11846,0214042,290606.04881072
11847,2816043,278283.6547001
11848,2816043,282692.413299836
11849,2816043,1292212.09219995
11850,2816043,297514.771849841
11851,2816043,272507.710849836
11852,2816043,352448.330649801
11853,2816043,459714.736348748
11854,2816043,253154.872449815
11855,2816043,308905.148450367
11856,2816043,602292.863200098
11857,2816043,261765.980400175
11858,2816043,450219.068100095
11859,2816043,263493.817050055
11860,2816043,403811.605050607
11861,2816043,230688.27472797
11862,0801022,272278.297177993
11863,0801022,292588.19659996
11864,0801022,2013600.15854993
11865,0801022,880895.669096585
11866,0801022,8145.76418343186
11867,0801022,280705.974500239
11868,0801022,368928.461950608
11869,1204062,845648.196544051
11870,1204062,1385483.7333315
11871,1813052,313246.479348898
11872,1813052,616525.5879004
11873,1813052,385976.781600833
11874,1813052,318864.29090029
11875,2006032,250836.058650592
11876,2006032,252095.528849721
11877,2006032,273791.104050279
11878,2006032,590579.866900414
11879,2006032,437255.498249546
11880,2006032,286953.788149655
11881,2006032,284212.540000021
11882,2006032,281009.605549932
11883,2006032,255232.831600234
11884,2006032,255607.422350109
11885,2006032,256780.604400024
11886,2006032,263102.787450373
11887,2006032,293363.646099806
11888,2006032,454662.005250543
11889,2006032,267933.863050103
11890,2006032,264828.493249774
11891,2006032,253705.827799767
11892,2006032,250834.3725003
11893,2006032,259320.450199902
11894,2006032,652251.433699459
11895,2006032,273237.351249576
11896,2006032,295562.711200237
11897,2006032,254728.217799947
11898,2006032,263360.973949373
11899,2006032,260001.818050057
11900,1608043,272835.654050142
11901,1608043,1947143.41679622
11902,1608043,527.113722860813
11903,1608043,414304.560250163
11904,1608043,418837.084400654
11905,1608043,481349.13324881
11906,1608043,2109.93652330991
11907,1608043,296994.203748628
11908,1608043,786175.626850188
11909,1608043,277684.976699769
11910,1608043,198618.530061379
11911,1608043,505303.874400914
11912,1608043,2769.01659542695
11913,0614083,250887.972310558
11914,0614083,3424812.59801193
11915,0614083,505792.985450283
11916,0614083,3006.34273317875
11917,0614083,537886.727799654
11918,0801032,961443.563649811
11919,0801032,267107.80069977
11920,0801032,382225.260949969
11921,0801032,320230.885699928
11922,0801032,358810.200202316
11923,0801032,326372.90917735
11924,0801032,29313.8980954178
11925,0801032,225731.840609372
11926,0801032,253691.627050206
11927,0801032,273736.896700057
11928,0801032,253817.706649929
11929,0801032,488538.155400544
11930,0801032,250627.060168758
11931,0801032,251641.980999768
11932,0801032,262773.403149009
11933,2802053,270324.394199967
11934,2802053,251412.24940002
11935,2802053,294334.708749771
11936,2802053,290349.8677001
11937,2802053,261060.986599624
11938,2802053,983539.597799063
11939,2802053,259998.270649567
11940,2802053,255135.047600232
11941,1218072,438573.823550344
11942,1218072,6685.96019403636
11943,0404032,554481.811300457
11944,0404032,568241.091599643
11945,1821042,1122557.308249
11946,1821042,463323.788700551
11947,1821042,990698.459098101
11948,1821042,273863.305899799
11949,1422042,683418.380350322
11950,1422042,1554644.41544974
11951,1422042,266382.399950027
11952,1422042,308486.879649937
11953,1422042,415044.680102482
11954,1422042,633735.208700329
11955,1422042,423810.975950092
11956,1422042,255047.406749666
11957,1436042,448910.016897522
11958,1436042,798268.547400251
11959,1436042,587379.509651273
11960,1436042,266206.169997841
11961,1436042,684771.438099951
11962,1436042,447865.077399045
11963,1436042,380435.952867135
11964,1436042,802162.767805148
11965,0601062,384432.845950127
11966,0601062,226.699866514653
11967,0601062,5243.99361303449
11968,0601062,1481276.22369802
11969,0601062,489926.497749776
11970,0601062,371780.76455
11971,0601062,413662.249849349
11972,0601062,251191.472549438
11973,0601062,285061.266087353
11974,2606053,23639.8236337081
11975,2606053,721247.225899071
11976,2606053,292178.050871175
11977,2606053,340721.565400183
11978,2606053,275654.902000025
11979,2606053,2016163.48059964
11980,2606053,581216.545102417
11981,2606053,535615.920850053
11982,2606053,278045.586050034
11983,2606053,454836.406599522
11984,1408052,7.08625045232475
11985,1408052,789083.222172663
11986,1408052,124.24805252254
11987,1408052,122139.242875442
11988,1408052,688168.445400834
11989,1408052,559703.639082012
11990,1408052,515897.106949806
11991,1408052,491317.347399275
11992,1408052,486149.102850378
11993,1408052,511966.508800972
11994,1408052,101624.228762537
11995,1408052,3981.36579985172
11996,1408052,170.933745667338
11997,1408052,45542.5950425118
11998,1408052,1283.53373699263
11999,1408052,260140.943987429
12000,1408052,1310345.62499363
12001,1408052,784147.53589958
12002,1408052,15246.7051106654
12003,1408052,1192118.57555103
12004,3201043,256002.380999476
12005,3201043,293041.791900381
12006,3201043,277290.947550371
12007,3201043,303567.575899638
12008,3201043,331764.594249979
12009,3201043,278710.374150373
12010,3201043,2097922.03009951
12011,3024032,353946.989249468
12012,3024032,317852.246099651
12013,3024032,1220518.78140029
12014,3024032,331042.072099924
12015,3024032,2110.82984895818
12016,3024032,251487.56069988
12017,0218043,426300.103750184
12018,0218043,258930.110800207
12019,0218043,305782.830800042
12020,0218043,314326.369649529
12021,0218043,701754.231549069
12022,0218043,311398.074649625
12023,0218043,316547.947900027
12024,0218043,2967078.41909984
12025,0218043,377591.445749976
12026,0218043,254252.307300001
12027,0218043,2017.48631322756
12028,0218043,271585.364000335
12029,0218043,684691.695800126
12030,0218043,334278.78214848
12031,0218043,500182.964899927
12032,0218043,334837.484999537
12033,0218043,373355.941249773
12034,0218043,265235.284549426
12035,0218043,323762.958799936
12036,0218043,484592.205999896
12037,0218043,507902.953049958
12038,0218043,283697.642000012
12039,0218043,1679790.05884856
12040,0218043,263314.99644959
12041,3027082,370127.925550789
12042,3027082,655569.614700258
12043,3027082,734157.317916755
12044,3027082,256944.847549461
12045,3027082,361.813163176179
12046,3027082,402459.547900826
12047,3027082,351913.129049927
12048,3027082,242498.359678622
12049,3027082,8593.45408426225
12050,3027082,478849.755733788
12051,3027082,272080.275599837
12052,3027082,252816.117649674
12053,3027082,114972.013299048
12054,3027082,25.9765777438879
12055,3027082,100955.220615953
12056,3027082,2713.1306598857
12057,3027082,204668.391476721
12058,3027082,509182.464449406
12059,1210122,1044131.37784913
12060,1210122,679256.969100401
12061,1210122,82975.6108886003
12062,1210122,24910.612438146
12063,1210122,142171.343990199
12064,2206082,464391.695999861
12065,2206082,587048.918949485
12066,2206082,351978.313649833
12067,2206082,310245.098749995
12068,2206082,267873.552899927
12069,0618063,260510.471399814
12070,0618063,338526.09779951
12071,0618063,1766878.11910146
12072,0618063,457602.964700595
12073,0618063,267658.696049243
12074,0618063,253636.311201215
12075,0618063,413985.851099253
12076,0206021,448147.628029957
12077,0206021,3891181.76957011
12078,3011023,3459.53250925243
12079,3011023,286969.570450008
12080,3011023,302663.871000662
12081,3011023,390416.168550014
12082,3011023,372967.071248934
12083,3011023,337330.112650372
12084,3011023,567792.185050339
12085,3011023,375437.716949373
12086,3011023,271217.446000695
12087,3011023,271751.222049803
12088,3011023,327523.546450317
12089,3011023,2095520.97454926
12090,3011023,255385.281499922
12091,2606012,694026.460550129
12092,2606012,334138.660186112
12093,2606012,292177.844700456
12094,2606012,613156.574350148
12095,2606012,851692.549851537
12096,2606012,902073.195448548
12097,2606012,318889.692349538
12098,2606012,387392.868200481
12099,2606012,902404.244500011
12100,2606012,274678.304349422
12101,0418043,464189.214449041
12102,0418043,489058.859949952
12103,0418043,1691934.99435173
12104,0418043,595513.959949508
12105,0418043,1245576.24629903
12106,0404042,315103.904849708
12107,0404042,504490.543950379
12108,1207092,5239413.70156236
12109,1207092,276241.695910469
12110,1813062,477448.434649825
12111,1813062,494193.056249723
12112,1813062,508487.359150495
12113,1813062,1193026.41529962
12114,1813062,883225.543149292
12115,1813062,600471.087649822
12116,2006042,506481.674599886
12117,2006042,491737.401927054
12118,2006042,369881.470149994
12119,2006042,467212.444699749
12120,2006042,273525.439350367
12121,2006042,524393.466800243
12122,2006042,263095.41380015
12123,2006042,351453.976749405
12124,1608052,291022.157649249
12125,1608052,442060.67435056
12126,1608052,517572.138850085
12127,1608052,322504.585199952
12128,1608052,628397.367200851
12129,1608052,686569.993302763
12130,1010052,251734.140999943
12131,1010052,471744.494699657
12132,1010052,375592.402298436
12133,1010052,282853.982949674
12134,1010052,329627.513848901
12135,1010052,264865.390899867
12136,0206031,781026.951400995
12137,0206031,4014686.13566081
12138,0614092,249339.36182791
12139,0614092,518675.413850486
12140,0614092,355119.636199653
12141,0614092,251428.413600624
12142,0614092,255630.7281003
12143,0614092,2057463.05594751
12144,0614092,674398.797799766
12145,0614092,373885.393850066
12146,0614092,257280.673999406
12147,0614092,3014100.91814548
12148,0614092,717771.86080109
12149,0614092,879567.557602227
12150,0614092,341030.113400109
12151,0614092,302573.989400059
12152,0801042,1024518.67551757
12153,0801042,24798.1492695808
12154,0801042,432309.625550032
12155,0801042,396359.550750554
12156,0801042,1194758.04209992
12157,0801042,763908.945549607
12158,0801042,968298.613299608
12159,0618072,323804.619449645
12160,0618072,435326.709213346
12161,0618072,341538.931450292
12162,0618072,695367.96549968
12163,0618072,314503.103100061
12164,0618072,332771.657949448
12165,0618072,349862.526050061
12166,0618072,320230.87229991
12167,0618072,342512.031951338
12168,1436012,323286.531650044
12169,1436012,281516.005250499
12170,1436012,3228.20179906487
12171,1436012,429834.032850295
12172,1436012,571439.742900014
12173,1436012,416710.500501543
12174,1436012,334025.314199209
12175,1436012,6436.62740192562
12176,1813023,774769.237600893
12177,1813023,3123378.41845202
12178,1422011,4285996.37360144
12179,1821052,369282.572800845
12180,1821052,463014.491799831
12181,1821052,355058.764549384
12182,1821052,510778.022599876
12183,1821052,422344.286499381
12184,1821052,496893.587650023
12185,1821052,442128.679300725
12186,1821052,616394.975500375
12187,1821052,586678.171301067
12188,2606022,266253.537650093
12189,2606022,362491.648050398
12190,2606022,256580.692999244
12191,2606022,259282.12179935
12192,2606022,868369.547500372
12193,0608103,306814.323799968
12194,0608103,457791.391198903
12195,0608103,353498.10429959
12196,0608103,2137453.80725086
12197,0608103,398862.473399103
12198,0608103,4899.10694416845
12199,3024042,195087.465766174
12200,3024042,252333.790650112
12201,3024042,314046.763999641
12202,3024042,312398.239900082
12203,3024042,800221.415049195
12204,3024042,261639.132649958
12205,3024042,271813.774099827
12206,3024042,757153.072701328
12207,3024042,386909.05875057
12208,3064011,67408.7100482006
12209,3064011,991255.578397144
12210,3064011,34362.7489694357
12211,3064011,2742469.09966022
12212,3064011,30431068.9119464
12213,3064011,18014.0114319324
12214,3064011,1626759.07629967
12215,3064011,31798.0860818923
12216,3064011,1776.28595244139
12217,3064011,29331.1932017356
12218,3064011,281544.422800422
12219,3064011,496149.125300184
12220,3064011,742.84518404305
12221,3064011,15048.3202606104
12222,3064011,105816.083005454
12223,3064011,3372.23244416714
12224,3064011,250406.006499801
12225,3064011,763888.92188295
12226,3064011,938314.640250146
12227,3064011,41350.5150946118
12228,3064011,899.45580843091
12229,3064011,3701.45299508236
12230,3064011,3.0153728062287
12231,3064011,18810075.2687139
12232,3064011,152213.623687923
12233,3064011,2052714.64255056
12234,3064011,95.7171761840582
12235,3064011,38.1180501133204
12236,3064011,43.2852668017149
12237,3064011,58.3870925307274
12238,3064011,428799.339399219
12239,3064011,383939.5361007
12240,3064011,885149.524299294
12241,3064011,8209.32693347335
12242,3064011,363373.501650065
12243,3064011,573632.94295001
12244,3064011,1151304.77284834
12245,3064011,344764.299649805
12246,3064011,5773492.75054637
12247,3064011,1194237.92204979
12248,3064011,275196.062150598
12249,3064011,421.753614187241
