unit_id,var_id,year,val,population,rate,group,group_start
051011520011,10514,2021,323,13727,0.0235302688132877,B,B
051011520021,10514,2003,2656,20804,0.1276677562007306,A,
051011520021,10514,2004,2346,20731,0.1131638608846655,B,
051011520021,10514,2005,2366,20623,0.1147262764874170,A,
051011520021,10514,2006,1960,20529,0.0954746943348434,A,
051011520021,10514,2007,1496,20445,0.0731719246759599,B,
051011520021,10514,2008,1402,20407,0.0687019160092125,A,A
051011520021,10514,2009,1506,20323,0.0741032327904345,B,B
051011520021,10514,2010,1707,20569,0.0829889639749137,A,A
051011520021,10514,2011,1614,20437,0.0789744091598571,B,A
051011520021,10514,2012,1811,20286,0.0892733905156265,A,B
051011520021,10514,2013,1628,20175,0.0806939281288724,B,A
051011520021,10514,2014,1282,20068,0.0638827984851505,B,B
051011520021,10514,2015,1236,19879,0.0621761658031088,B,A
051011520021,10514,2016,1057,19809,0.0533595840274623,B,B
051011520021,10514,2017,809,19685,0.0410972821945644,B,A
051011520021,10514,2018,679,19456,0.0348992598684211,B,B
051011520021,10514,2019,612,19311,0.0316917818859717,B,B
051011520021,10514,2020,695,19128,0.0363341698034295,B,B
051011520021,10514,2021,604,18846,0.0320492412182957,B,B
051011520031,10514,2003,5453,58201,0.0936925482380028,B,
051011520031,10514,2004,5301,58236,0.0910261693797651,B,
051011520031,10514,2005,5220,58351,0.0894586211033230,B,
051011520031,10514,2006,4302,58272,0.0738261943986820,B,
051011520031,10514,2007,3119,58164,0.0536242349219448,B,
051011520031,10514,2008,2811,58055,0.0484196021014555,B,B
051011520031,10514,2009,3138,57999,0.0541043811100191,B,B
051011520031,10514,2010,3359,58366,0.0575506287907343,B,B
051011520031,10514,2011,3568,58163,0.0613448412220828,B,B
051011520031,10514,2012,3923,57803,0.0678684497344429,B,B
051011520031,10514,2013,3881,57503,0.0674921308453472,B,B
051011520031,10514,2014,2842,57390,0.0495208224429343,B,B
051011520031,10514,2015,2407,57234,0.0420554216025439,B,B
051011520031,10514,2016,1900,56929,0.0333749055841487,B,B
051011520031,10514,2017,1431,56690,0.0252425471864526,B,B
051011520031,10514,2018,1368,56529,0.0241999681579366,B,B
051011520031,10514,2019,1136,56190,0.0202171204840719,B,B
051011520031,10514,2020,1244,55673,0.0223447631706572,B,B
051011520031,10514,2021,1019,54974,0.0185360352166479,B,B
051011520043,10514,2003,2719,25641,0.1060411060411060,B,
051011520043,10514,2004,2558,25899,0.0987682922120545,B,
051011520043,10514,2005,2593,26259,0.0987470962336723,B,
051011520043,10514,2006,2004,26492,0.0756454778801147,B,
051011520043,10514,2007,1474,26851,0.0548955346169603,B,
051011520043,10514,2008,988,27201,0.0363221940369839,B,B
051011520043,10514,2009,1272,27611,0.0460685958494803,B,B
051011520043,10514,2010,1495,28607,0.0522599363792079,B,B
051011520043,10514,2011,1777,29068,0.0611325168570249,B,B
051011520043,10514,2012,2036,29432,0.0691764066322370,B,B
051011520043,10514,2013,2034,29862,0.0681133212778782,B,B
051011520043,10514,2014,1568,30285,0.0517748060095757,B,B
051011520043,10514,2015,1340,30645,0.0437265459291891,B,B
051011520043,10514,2016,1089,30980,0.0351517107811491,B,B
051011520043,10514,2017,811,31445,0.0257910637621243,B,B
051011520043,10514,2018,743,31969,0.0232412649754450,B,B
051011520043,10514,2019,664,32303,0.0205553663746401,B,B
051011520043,10514,2020,826,32685,0.0252715312834634,B,B
051011520043,10514,2021,627,33082,0.0189529049029684,B,B
051011520052,10514,2003,453,5088,0.0890330188679245,B,
051011520052,10514,2004,386,5034,0.0766785856177990,B,
051011520052,10514,2005,400,4953,0.0807591358772461,B,
051011520052,10514,2006,310,4946,0.0626769106348564,B,
051011520052,10514,2007,272,4908,0.0554197229013855,B,
051011520052,10514,2008,212,4886,0.0433892754809660,B,B
051011520052,10514,2009,260,4883,0.0532459553553144,B,B
051011520052,10514,2010,259,4896,0.0529003267973856,B,B
051011520052,10514,2011,280,4854,0.0576843840131850,B,B
051011520052,10514,2012,342,4853,0.0704718730682052,B,B
051011520052,10514,2013,328,4894,0.0670208418471598,B,B
051011520052,10514,2014,226,4856,0.0465403624382208,B,B
051011520052,10514,2015,206,4852,0.0424567188788129,B,B
051011520052,10514,2016,181,4839,0.0374044224013226,B,B
051011520052,10514,2017,152,4847,0.0313596038786879,B,B
051011520052,10514,2018,109,4812,0.0226517040731505,B,B
051011520052,10514,2019,55,4808,0.0114392678868552,C,B
051011520052,10514,2020,75,4826,0.0155408205553253,C,B
051011520052,10514,2021,60,4790,0.0125260960334029,C,B
051011520062,10514,2003,662,6444,0.1027312228429547,B,
051011520062,10514,2004,626,6477,0.0966496834954454,B,
051011520062,10514,2005,593,6512,0.0910626535626536,B,
051011520062,10514,2006,516,6544,0.0788508557457213,B,
051011520062,10514,2007,406,6661,0.0609518090376820,B,
051011520062,10514,2008,424,6677,0.0635015725625281,B,B
051011520062,10514,2009,387,6699,0.0577698163905060,B,B
051011520062,10514,2010,405,6839,0.0592191840912414,B,B
051011520062,10514,2011,432,6872,0.0628637951105937,B,B
051011520062,10514,2012,431,6878,0.0626635649898226,B,B
051011520062,10514,2013,457,6910,0.0661360347322721,B,B
051011520062,10514,2014,364,6917,0.0526239699291600,B,B
051011520062,10514,2015,332,6892,0.0481717933836332,B,B
051011520062,10514,2016,291,6942,0.0419187554019015,B,B
051011520062,10514,2017,249,6944,0.0358582949308756,B,B
051011520062,10514,2018,205,7009,0.0292481095734056,B,B
051011520062,10514,2019,172,7021,0.0244979347671272,B,B
051011520062,10514,2020,180,7051,0.0255282938590271,B,B
051011520062,10514,2021,167,6991,0.0238878558146188,B,B
051011520072,10514,2003,524,5473,0.0957427370729033,B,
051011520072,10514,2004,470,5433,0.0865083747469170,B,
051011520072,10514,2005,484,5333,0.0907556722295143,B,
051011520072,10514,2006,415,5100,0.0813725490196078,B,
051011520072,10514,2007,329,5025,0.0654726368159204,B,
051011520072,10514,2008,285,5027,0.0566938531927591,B,B
051011520072,10514,2009,273,5091,0.0536240424278138,B,B
051011520072,10514,2010,328,5153,0.0636522414127693,B,B
051011520072,10514,2011,356,5107,0.0697082435872332,B,B
051011520072,10514,2012,372,5035,0.0738828202581926,B,B
051011520072,10514,2013,382,4983,0.0766606461970700,B,B
051011520072,10514,2014,292,4987,0.0585522358131141,B,B
051011520072,10514,2015,286,5000,0.0572000000000000,B,B
051011520072,10514,2016,248,5012,0.0494812450119713,B,B
051011520072,10514,2017,189,5036,0.0375297855440826,B,B
051011520072,10514,2018,159,5077,0.0313177073074650,B,B
051011520072,10514,2019,143,5112,0.0279733959311424,B,B
051011520072,10514,2020,146,5163,0.0282781328684873,B,B
051011520072,10514,2021,149,5179,0.0287700328248697,B,B
051011520083,10514,2003,1030,12044,0.0855197608767851,B,
051011520083,10514,2004,990,12046,0.0821849576622945,B,
051011520083,10514,2005,976,12126,0.0804882071581725,B,
051011520083,10514,2006,872,12166,0.0716751602827552,B,
051011520083,10514,2007,693,12203,0.0567893141030894,B,
051011520083,10514,2008,523,12197,0.0428793965729278,B,B
051011520083,10514,2009,463,12240,0.0378267973856209,B,B
051011520083,10514,2010,457,12275,0.0372301425661914,C,B
051011520083,10514,2011,469,12316,0.0380805456316986,C,B
051011520083,10514,2012,639,12431,0.0514037486927842,B,B
051011520083,10514,2013,666,12375,0.0538181818181818,B,B
051011520083,10514,2014,469,12412,0.0377860135352884,B,B
051011520083,10514,2015,444,12445,0.0356769787063078,B,C
051011520083,10514,2016,373,12418,0.0300370430020937,B,C
051011520083,10514,2017,273,12565,0.0217270194986072,B,B
051011520083,10514,2018,236,12626,0.0186915887850467,B,B
051011520083,10514,2019,184,12711,0.0144756510109354,C,B
051011520083,10514,2020,193,12681,0.0152196199037931,C,B
051011520083,10514,2021,164,12671,0.0129429405729619,C,B
051011520092,10514,2003,868,11066,0.0784384601482017,B,
051011520092,10514,2004,901,11275,0.0799113082039911,B,
051011520092,10514,2005,910,11390,0.0798946444249342,B,
051011520092,10514,2006,726,11654,0.0622962073107946,B,
051011520092,10514,2007,523,11766,0.0444501104878463,B,
051011520092,10514,2008,510,12004,0.0424858380539820,B,B
051011520092,10514,2009,536,12109,0.0442645965810554,B,B
051011520092,10514,2010,541,12482,0.0433424130748278,B,B
051011520092,10514,2011,672,12718,0.0528384966189652,B,B
051011520092,10514,2012,756,12913,0.0585456516688608,B,B
051011520092,10514,2013,798,13165,0.0606152677554121,B,B
051011520092,10514,2014,589,13314,0.0442391467628061,B,B
051011520092,10514,2015,542,13593,0.0398734642830869,B,B
051011520092,10514,2016,386,13743,0.0280870261223896,B,B
051011520092,10514,2017,308,13972,0.0220440881763527,B,B
051011520092,10514,2018,259,14147,0.0183077684314696,B,B
051011520092,10514,2019,236,14538,0.0162333195762828,B,B
051011520092,10514,2020,255,14682,0.0173682059664896,C,B
051011520092,10514,2021,204,14850,0.0137373737373737,C,B
051011521011,10514,2003,1518,12449,0.1219375050204836,B,
051011521011,10514,2004,1330,12417,0.1071112184907788,B,
051011521011,10514,2005,1144,12377,0.0924295063424093,B,
051011521011,10514,2006,972,12323,0.0788768968595310,B,
051011521011,10514,2007,815,12303,0.0662440055271072,B,
051011521011,10514,2008,685,12331,0.0555510501986862,B,B
051011521011,10514,2009,847,12289,0.0689234274554480,B,B
051011521011,10514,2010,896,12559,0.0713432598136794,B,B
051011521011,10514,2011,882,12544,0.0703125000000000,B,B
051011521011,10514,2012,926,12587,0.0735679669500278,B,B
051011521011,10514,2013,919,12577,0.0730698894807983,B,B
051011521011,10514,2014,707,12577,0.0562137234634651,B,B
051011521011,10514,2015,731,12542,0.0582841652049115,B,B
051011521011,10514,2016,599,12514,0.0478663896435992,B,B
051011521011,10514,2017,429,12534,0.0342269028243179,B,B
051011521011,10514,2018,392,12547,0.0312425280943652,B,B
051011521011,10514,2019,380,12501,0.0303975681945444,B,B
051011521011,10514,2020,438,12365,0.0354225636878285,B,B
051011521011,10514,2021,408,12326,0.0331007626156093,B,B
051011521022,10514,2003,372,5173,0.0719118499903344,B,
051011521022,10514,2004,331,5231,0.0632766201491111,B,
051011521022,10514,2005,293,5252,0.0557882711348058,B,
051011521022,10514,2006,253,5342,0.0473605391239236,B,
051011521022,10514,2007,238,5404,0.0440414507772021,B,
051011521022,10514,2008,182,5428,0.0335298452468681,B,B
051011521022,10514,2009,236,5406,0.0436551979282279,B,B
051011521022,10514,2010,249,5500,0.0452727272727273,B,B
051011521022,10514,2011,269,5513,0.0487937602031562,B,B
051011521022,10514,2012,297,5514,0.0538628944504897,B,B
051011521022,10514,2013,263,5557,0.0473276947993522,B,B
051011521022,10514,2014,235,5574,0.0421600287047004,B,B
051011521022,10514,2015,234,5616,0.0416666666666667,B,B
051011521022,10514,2016,195,5649,0.0345193839617631,B,B
051011521022,10514,2017,123,5672,0.0216854724964739,B,B
051011521022,10514,2018,121,5732,0.0211095603628751,B,B
051011521022,10514,2019,122,5783,0.0210963167905931,B,B
051011521022,10514,2020,144,5853,0.0246027678113788,B,B
051011521022,10514,2021,117,5866,0.0199454483464030,B,B
051011521032,10514,2003,321,4735,0.0677930306230201,B,
051011521032,10514,2004,295,4725,0.0624338624338624,B,
051011521032,10514,2005,229,4678,0.0489525438221462,C,
051011521032,10514,2006,184,4669,0.0394088669950739,C,
051011521032,10514,2007,192,4647,0.0413169786959329,B,
051011521032,10514,2008,165,4656,0.0354381443298969,B,B
051011521032,10514,2009,188,4617,0.0407190816547542,B,B
051011521032,10514,2010,177,4606,0.0384281372123317,B,C
051011521032,10514,2011,204,4596,0.0443864229765013,B,C
051011521032,10514,2012,219,4581,0.0478061558611657,B,B
051011521032,10514,2013,227,4554,0.0498462889767238,B,B
051011521032,10514,2014,195,4529,0.0430558622212409,B,B
051011521032,10514,2015,187,4537,0.0412166629931673,B,B
051011521032,10514,2016,162,4514,0.0358883473637572,B,B
051011521032,10514,2017,126,4476,0.0281501340482574,B,B
051011521032,10514,2018,121,4480,0.0270089285714286,B,B
051011521032,10514,2019,116,4463,0.0259914855478378,B,B
051011521032,10514,2020,128,4446,0.0287899235267656,B,B
051011521032,10514,2021,92,4417,0.0208286167081730,B,B
051011521042,10514,2003,289,3665,0.0788540245566167,B,
051011521042,10514,2004,267,3640,0.0733516483516484,B,
051011521042,10514,2005,230,3648,0.0630482456140351,B,
051011521042,10514,2006,193,3624,0.0532560706401766,B,
051011521042,10514,2007,144,3569,0.0403474362566545,B,
051011521042,10514,2008,115,3579,0.0321318804135233,B,B
051011521042,10514,2009,138,3561,0.0387531592249368,B,B
051011521042,10514,2010,149,3543,0.0420547558566187,B,B
051011521042,10514,2011,167,3517,0.0474836508387831,B,B
051011521042,10514,2012,176,3489,0.0504442533677271,B,B
051011521042,10514,2013,166,3474,0.0477835348301670,B,B
051011521042,10514,2014,152,3476,0.0437284234752589,B,B
051011521042,10514,2015,145,3464,0.0418591224018476,B,B
051011521042,10514,2016,118,3459,0.0341139057531078,B,B
051011521042,10514,2017,71,3437,0.0206575501891184,B,B
051011521042,10514,2018,64,3403,0.0188069350573024,B,B
051011521042,10514,2019,70,3375,0.0207407407407407,B,B
051011521042,10514,2020,69,3328,0.0207331730769231,B,B
051011521042,10514,2021,59,3308,0.0178355501813785,B,B
051011521052,10514,2003,399,4666,0.0855122160308616,B,
051011521052,10514,2004,357,4669,0.0764617691154423,B,
051011521052,10514,2005,300,4646,0.0645716745587602,B,
051011521052,10514,2006,208,4656,0.0446735395189003,B,
051011521052,10514,2007,193,4662,0.0413985413985414,B,
051011521052,10514,2008,144,4658,0.0309145556032632,B,B
051011521052,10514,2009,241,4664,0.0516723842195540,B,B
051011521052,10514,2010,238,4756,0.0500420521446594,B,B
051011521052,10514,2011,271,4770,0.0568134171907757,B,B
051011521052,10514,2012,276,4785,0.0576802507836991,B,B
051011521052,10514,2013,253,4761,0.0531400966183575,B,B
051011521052,10514,2014,223,4789,0.0465650448945500,B,B
051011521052,10514,2015,176,4774,0.0368663594470046,B,B
051011521052,10514,2016,158,4776,0.0330820770519263,B,B
051011521052,10514,2017,141,4765,0.0295907660020986,B,B
051011521052,10514,2018,102,4728,0.0215736040609137,B,B
051011521052,10514,2019,115,4711,0.0244109530885162,B,B
051011521052,10514,2020,113,4656,0.0242697594501718,B,B
051011521052,10514,2021,103,4643,0.0221839328020676,B,B
051011661011,10514,2003,65177,779129,0.0836536696747265,B,
051011661011,10514,2004,61700,774004,0.0797153503082671,B,
051011661011,10514,2005,54679,767628,0.0712311171557056,B,
051011661011,10514,2006,38658,760251,0.0508489959237147,B,
051011661011,10514,2007,28635,753192,0.0380181945639359,B,
051011661011,10514,2008,22548,747152,0.0301785981968863,B,B
051011661011,10514,2009,31973,742387,0.0430678338925655,B,B
051011661011,10514,2010,33727,730633,0.0461613422881255,B,B
051011661011,10514,2011,37029,725055,0.0510706084366014,B,B
051011661011,10514,2012,40987,718960,0.0570087348392122,B,B
051011661011,10514,2013,42180,711332,0.0592972058054467,B,B
051011661011,10514,2014,36484,706004,0.0516767610381811,B,B
051011661011,10514,2015,32424,700982,0.0462551106875783,B,B
051011661011,10514,2016,26921,696503,0.0386516640990778,B,B
051011661011,10514,2017,21896,690422,0.0317139372731460,B,B
051011661011,10514,2018,19251,685285,0.0280919617385467,B,B
051011661011,10514,2019,16917,679941,0.0248800998910200,B,B
051011661011,10514,2020,20927,672185,0.0311327982623831,B,B
051011661011,10514,2021,20325,664071,0.0306066670581911,B,B
051011701011,10514,2003,6172,62670,0.0984841231849370,B,
051011701011,10514,2004,5367,62437,0.0859586463154860,B,
051011701011,10514,2005,4901,62192,0.0788043478260870,B,
051011701011,10514,2006,4033,61819,0.0652388424270855,B,
051011701011,10514,2007,3025,61496,0.0491901912319500,B,
051011701011,10514,2008,2364,61418,0.0384903448500440,B,B
051011701011,10514,2009,3140,61135,0.0513617404105668,B,B
051011701011,10514,2010,3001,60659,0.0494732850854778,B,B
051011701011,10514,2011,3410,60222,0.0566238251801667,B,B
051011701011,10514,2012,3701,60032,0.0616504530916844,B,B
051011701011,10514,2013,3771,59565,0.0633089901787963,B,B
051011701011,10514,2014,2964,59305,0.0499789225191805,B,B
051011701011,10514,2015,2341,58667,0.0399031823682820,B,B
051011701011,10514,2016,1913,58326,0.0327984089428385,B,B
051011701011,10514,2017,1523,57964,0.0262749292664412,B,B
051011701011,10514,2018,1438,57432,0.0250383061707759,B,B
051011701011,10514,2019,1150,56973,0.0201849999122391,B,B
051011701011,10514,2020,1306,56419,0.0231482302061362,B,B
051011701011,10514,2021,1043,55583,0.0187647302232697,B,B
051011701022,10514,2003,803,8778,0.0914786967418546,B,
051011701022,10514,2004,757,8960,0.0844866071428571,B,
051011701022,10514,2005,694,9219,0.0752793144592689,B,
051011701022,10514,2006,643,9369,0.0686305902444231,B,
051011701022,10514,2007,520,9631,0.0539923164780397,B,
051011701022,10514,2008,414,9690,0.0427244582043344,B,B
051011701022,10514,2009,537,9830,0.0546286876907426,B,B
051011701022,10514,2010,418,10119,0.0413084296867279,B,B
051011701022,10514,2011,535,10294,0.0519720225374004,B,B
051011701022,10514,2012,573,10422,0.0549798503166379,B,B
051011701022,10514,2013,636,10585,0.0600850259801606,B,B
051011701022,10514,2014,462,10679,0.0432624777600899,B,B
051011701022,10514,2015,385,10857,0.0354609929078014,B,B
051011701022,10514,2016,345,11048,0.0312273714699493,B,B
051011701022,10514,2017,274,11283,0.0242843215456882,B,B
051011701022,10514,2018,266,11436,0.0232598810772998,B,B
051011701022,10514,2019,216,11572,0.0186657449014863,B,B
051011701022,10514,2020,247,11838,0.0208650109815847,B,B
051011701022,10514,2021,203,12070,0.0168185584092792,B,B
051011701032,10514,2003,475,4884,0.0972563472563473,B,
051011701032,10514,2004,421,4868,0.0864831552999178,B,
051011701032,10514,2005,410,4875,0.0841025641025641,B,
051011701032,10514,2006,319,4890,0.0652351738241309,B,
051011701032,10514,2007,220,4934,0.0445885691122821,B,
051011701032,10514,2008,167,4928,0.0338879870129870,B,B
051011701032,10514,2009,221,4962,0.0445384925433293,B,B
051011701032,10514,2010,213,5029,0.0423543448001591,B,B
051011701032,10514,2011,279,5072,0.0550078864353312,B,B
051011701032,10514,2012,300,5089,0.0589506779327962,B,B
051011701032,10514,2013,309,5097,0.0606238964096527,B,B
051011701032,10514,2014,233,5135,0.0453748782862707,B,B
051011701032,10514,2015,202,5153,0.0392004657481079,B,B
051011701032,10514,2016,180,5151,0.0349446709376820,B,B
051011701032,10514,2017,123,5154,0.0238649592549476,B,B
051011701032,10514,2018,115,5235,0.0219675262655205,B,B
051011701032,10514,2019,107,5237,0.0204315447775444,B,B
051011701032,10514,2020,127,5220,0.0243295019157088,B,B
051011701032,10514,2021,97,5219,0.0185859360030657,B,B
051011701042,10514,2003,264,3819,0.0691280439905734,B,
051011701042,10514,2004,252,3915,0.0643678160919540,B,
051011701042,10514,2005,235,4039,0.0581827184946769,B,
051011701042,10514,2006,220,4254,0.0517160319699107,B,
051011701042,10514,2007,199,4425,0.0449717514124294,B,
051011701042,10514,2008,155,4532,0.0342012356575463,B,B
051011701042,10514,2009,160,4640,0.0344827586206897,C,B
051011701042,10514,2010,167,4700,0.0355319148936170,C,B
051011701042,10514,2011,184,4839,0.0380243852035545,C,B
051011701042,10514,2012,239,5009,0.0477141145937313,B,B
051011701042,10514,2013,243,5165,0.0470474346563408,B,B
051011701042,10514,2014,198,5351,0.0370024294524388,B,C
051011701042,10514,2015,163,5594,0.0291383625312835,C,C
051011701042,10514,2016,136,5807,0.0234200103323575,C,C
051011701042,10514,2017,116,5974,0.0194174757281553,C,B
051011701042,10514,2018,81,6181,0.0131046756188319,C,B
051011701042,10514,2019,96,6335,0.0151539068666140,B,B
051011701042,10514,2020,105,6418,0.0163602368339046,C,C
051011701042,10514,2021,102,6503,0.0156850684299554,C,C
051011701052,10514,2003,425,3794,0.1120189773326305,B,
051011701052,10514,2004,368,3822,0.0962846677132391,B,
051011701052,10514,2005,367,3933,0.0933129926264938,B,
051011701052,10514,2006,299,3975,0.0752201257861635,B,
051011701052,10514,2007,211,4046,0.0521502718734553,B,
051011701052,10514,2008,139,4087,0.0340102764864204,B,B
051011701052,10514,2009,177,4125,0.0429090909090909,B,B
051011701052,10514,2010,232,4166,0.0556889102256361,B,B
051011701052,10514,2011,236,4188,0.0563514804202483,B,B
051011701052,10514,2012,283,4231,0.0668872606948712,B,B
051011701052,10514,2013,297,4276,0.0694574368568756,B,B
051011701052,10514,2014,226,4310,0.0524361948955916,B,B
051011701052,10514,2015,179,4309,0.0415409607797633,B,B
051011701052,10514,2016,147,4335,0.0339100346020761,B,B
051011701052,10514,2017,106,4328,0.0244916820702403,B,B
051011701052,10514,2018,108,4349,0.0248332950103472,B,B
051011701052,10514,2019,84,4372,0.0192131747483989,B,B
051011701052,10514,2020,104,4418,0.0235400633770937,B,B
051011701052,10514,2021,94,4407,0.0213297027456319,B,B
051011701062,10514,2003,352,5446,0.0646345941975762,B,
051011701062,10514,2004,356,5395,0.0659870250231696,B,
051011701062,10514,2005,298,5397,0.0552158606633315,B,
051011701062,10514,2006,210,5381,0.0390262033079353,C,
051011701062,10514,2007,182,5326,0.0341719864814119,B,
051011701062,10514,2008,161,5347,0.0301103422479895,B,B
051011701062,10514,2009,190,5319,0.0357210001880053,C,B
051011701062,10514,2010,190,5205,0.0365033621517771,C,B
051011701062,10514,2011,199,5219,0.0381299099444338,C,C
051011701062,10514,2012,227,5202,0.0436370626682045,B,B
051011701062,10514,2013,241,5186,0.0464712688006170,B,B
051011701062,10514,2014,210,5198,0.0404001539053482,B,C
051011701062,10514,2015,157,5171,0.0303616321794624,B,C
051011701062,10514,2016,131,5161,0.0253826777756249,B,C
051011701062,10514,2017,108,5139,0.0210157618213660,B,B
051011701062,10514,2018,103,5120,0.0201171875000000,B,B
051011701062,10514,2019,79,5080,0.0155511811023622,B,B
051011701062,10514,2020,78,5045,0.0154608523290387,C,B
051011701062,10514,2021,79,5015,0.0157527417746760,C,B
051011701072,10514,2003,835,7551,0.1105813799496755,B,
051011701072,10514,2004,800,7567,0.1057222148804017,B,
051011701072,10514,2005,729,7563,0.0963903213010710,B,
051011701072,10514,2006,536,7629,0.0702582251933412,B,
051011701072,10514,2007,394,7690,0.0512353706111834,B,
051011701072,10514,2008,290,7774,0.0373038332904554,B,B
051011701072,10514,2009,349,7824,0.0446063394683027,B,B
051011701072,10514,2010,422,7987,0.0528358582696882,B,B
051011701072,10514,2011,463,7983,0.0579982462733308,B,B
051011701072,10514,2012,496,8025,0.0618068535825545,B,B
051011701072,10514,2013,543,8080,0.0672029702970297,B,B
051011701072,10514,2014,435,8121,0.0535648319172516,B,B
051011701072,10514,2015,341,8097,0.0421143633444486,B,B
051011701072,10514,2016,278,8134,0.0341775264322597,B,B
051011701072,10514,2017,223,8164,0.0273150416462518,B,B
051011701072,10514,2018,209,8216,0.0254381694255112,B,B
051011701072,10514,2019,169,8255,0.0204724409448819,B,B
051011701072,10514,2020,173,8209,0.0210744305031063,B,B
051011701072,10514,2021,147,8173,0.0179860516334271,B,B
051011701083,10514,2003,1804,15292,0.1179701804865289,B,
051011701083,10514,2004,1661,15315,0.1084557623245185,B,
051011701083,10514,2005,1589,15330,0.1036529680365297,B,
051011701083,10514,2006,1389,15316,0.0906894750587621,B,
051011701083,10514,2007,1021,15224,0.0670651602732528,B,
051011701083,10514,2008,962,15209,0.0632520218291801,B,B
051011701083,10514,2009,1297,15158,0.0855653780182082,A,B
051011701083,10514,2010,1307,15173,0.0861398536874712,A,B
051011701083,10514,2011,1434,15188,0.0944166447195154,A,B
051011701083,10514,2012,1567,15163,0.1033436655015498,A,B
051011701083,10514,2013,1536,15151,0.1013794469011946,A,B
051011701083,10514,2014,1314,15139,0.0867956932426184,A,A
051011701083,10514,2015,1062,15068,0.0704804884523493,A,A
051011701083,10514,2016,960,15042,0.0638213003589948,A,A
051011701083,10514,2017,745,15022,0.0495939289042737,A,A
051011701083,10514,2018,727,15028,0.0483763641203088,A,A
051011701083,10514,2019,669,14955,0.0447342026078235,A,A
051011701083,10514,2020,701,14876,0.0471228824952944,A,A
051011701083,10514,2021,664,14814,0.0448224652355880,A,A
051011707012,10514,2003,769,6062,0.1268558231606730,A,
051011707012,10514,2004,741,6043,0.1226212146284958,A,
051011707012,10514,2005,699,5989,0.1167139756219736,A,
051011707012,10514,2006,660,5973,0.1104972375690608,A,
051011707012,10514,2007,581,5952,0.0976142473118280,A,
051011707012,10514,2008,375,5948,0.0630464021519839,B,A
051011707012,10514,2009,490,5929,0.0826446280991736,A,A
051011707012,10514,2010,462,6044,0.0764394440767703,B,A
051011707012,10514,2011,435,6038,0.0720437230871149,B,A
051011707012,10514,2012,455,5944,0.0765477792732167,B,A
051011707012,10514,2013,567,5936,0.0955188679245283,A,B
051011707012,10514,2014,442,5897,0.0749533661183653,A,A
051011707012,10514,2015,333,5853,0.0568939005638134,B,B
051011707012,10514,2016,297,5845,0.0508126603934987,B,B
051011707012,10514,2017,196,5820,0.0336769759450172,B,B
051011707012,10514,2018,210,5802,0.0361944157187177,B,A
051011707012,10514,2019,206,5767,0.0357204785850529,B,A
051011707012,10514,2020,233,5723,0.0407129128079678,B,B
051011707012,10514,2021,226,5683,0.0397677283125110,A,B
051011707023,10514,2003,1514,11247,0.1346136747577132,A,
051011707023,10514,2004,1476,11157,0.1322936273191718,A,
051011707023,10514,2005,1342,11075,0.1211738148984199,A,
051011707023,10514,2006,1203,11087,0.1085054568413457,A,
051011707023,10514,2007,1021,11076,0.0921812928855182,A,
051011707023,10514,2008,713,11037,0.0646008879224427,B,A
051011707023,10514,2009,958,11020,0.0869328493647913,A,A
051011707023,10514,2010,738,10975,0.0672437357630979,B,A
051011707023,10514,2011,843,10919,0.0772048722410477,B,A
051011707023,10514,2012,898,10845,0.0828031350852928,B,A
051011707023,10514,2013,856,10815,0.0791493296347665,B,B
051011707023,10514,2014,696,10766,0.0646479658183169,B,A
051011707023,10514,2015,470,10725,0.0438228438228438,B,B
051011707023,10514,2016,390,10649,0.0366231571039534,B,B
051011707023,10514,2017,269,10559,0.0254758973387631,B,B
051011707023,10514,2018,266,10487,0.0253647372937923,B,B
051011707023,10514,2019,248,10424,0.0237912509593246,B,B
051011707023,10514,2020,297,10384,0.0286016949152542,B,B
051011707023,10514,2021,282,10304,0.0273680124223602,B,B
051011707032,10514,2003,463,4833,0.0957997103248500,B,
051011707032,10514,2004,436,4820,0.0904564315352697,B,
051011707032,10514,2005,382,4811,0.0794013718561630,B,
051011707032,10514,2006,332,4779,0.0694706005440469,B,
051011707032,10514,2007,267,4754,0.0561632309633992,B,
051011707032,10514,2008,175,4750,0.0368421052631579,B,B
051011707032,10514,2009,230,4717,0.0487598049607802,B,B
051011707032,10514,2010,194,4762,0.0407391852162957,B,B
051011707032,10514,2011,203,4718,0.0430267062314540,B,B
051011707032,10514,2012,263,4728,0.0556260575296108,B,B
051011707032,10514,2013,246,4705,0.0522848034006376,B,B
051011707032,10514,2014,199,4700,0.0423404255319149,B,B
051011707032,10514,2015,134,4737,0.0282879459573570,C,B
051011707032,10514,2016,112,4730,0.0236786469344609,C,B
051011707032,10514,2017,87,4760,0.0182773109243697,C,B
051011707032,10514,2018,89,4771,0.0186543701530078,B,B
051011707032,10514,2019,80,4770,0.0167714884696017,B,B
051011707032,10514,2020,97,4750,0.0204210526315789,B,C
051011707032,10514,2021,92,4739,0.0194133783498628,B,C
051011707043,10514,2003,4112,35407,0.1161352274973875,B,
051011707043,10514,2004,3946,35383,0.1115224825481163,B,
051011707043,10514,2005,3676,35445,0.1037099731979123,B,
051011707043,10514,2006,3180,35368,0.0899117846641031,B,
051011707043,10514,2007,2663,35461,0.0750965849806830,B,
051011707043,10514,2008,2004,35531,0.0564014522529622,B,B
